string2 0,empty 1,string2 2,string2 3,string2 4,float 5,empty 6,empty 7,float 8,float 9,float 10,float 11,float 12,float 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,float 24,float 25,float 26,string2 27,string2 28,string2 29,string2 30,string2 31,string2 32,float 33,float 34,float 35,float 36,int 37,float 38,float 39,int 40,float 41,float 42,float 43,float 44,float 45,float 46,float 47,empty 48,empty 49,empty 50,float 51,string2 52,float 53,float 54,float 55,float 56,float 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,byte 67,byte 68,byte 69,byte 70,int 71,empty 72,int 73,int 74,byte 75,byte 76,byte 77,byte 78,string2 79,int 80,int 81
"chr069","","","","",1,"","",0.3,1.8,1.12,3.04,1.12,3,0.3,1.8,1.12,3,1.12,3,1.12,3.04,1.344,3,1.5,3,5,"fe02","","","","","",7,1.136,-1,0.56,1,1.3,0,180,1,1.2,1.4,0,0.5,0.5,0.28,"","","",0.25,"CP01",0,0.2,0,0.8,1.8,1,1,1,1,1,1,20,18,310008,6,14,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr070","","","","",1,"","",0.3,1.8,1.12,3.04,1.12,3,0.3,1.8,1.12,3,1.12,3,1.12,3.04,1.344,3,1.5,3,5,"fe02","","","","","",5.3,1.136,-1,0.56,1,1.3,0,180,1,1.2,1.4,0,0.5,0.5,0.28,"","","",0.25,"CP01",0,0.2,0,0.8,1.8,1,1,1,1,1,1,20,18,310008,6,14,-1,-1,0,"",0,1,0,2,2,1,"CP01",0,0
"chr071","","","","",1,"","",0.3,1.8,2.025,5.4,2.025,3,0.3,1.8,2.025,3,1.215,3,2.025,5.4,2.43,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,3,1.5,185,1.6,1.7,3.6,0,0.5,0.5,1.22,"","","",0.81,"CP01",0,0.2,0,1.35,1.6,0.65,0.65,1,1,1,1,16,18,310010,7,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr072","","","","",1,"","",0.3,1.8,1.092,2.964,1.092,2.964,0.3,1.8,1.092,2.964,0.9282,2.5194,1.092,2.964,1.3104,2.964,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.9,1.3,3.3,0,0.5,0.5,0.63,"","","",0.25,"CP01",0,0.2,0,0.78,1.8,0.9,0.9,1,1,1,1,22,18,310006,0,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr073","","","","",1,"","",0.3,1.8,0.63,2.31,0.63,2.31,0.3,1.8,0.63,2.31,0.5985,2.1945,0.63,2.31,0.756,2.31,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,1.5,0,180,0.6,0.8,2,0,0.5,0.5,0.49,"","","",0.315,"CP01",0,0.2,0,1.05,1.7,0.95,0.95,1,1,1,1,14,18,310002,5,-1,-1,-1,0,"",0,1,0,0,2,1,"CP01",0,0
"chr074","","","","",1,"","",0.3,1.8,1.75,4.75,1.75,3,0.3,1.8,1.75,3,0.98,2.66,1.75,4.75,2.1,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2.7,1,180,1.2,1.3,3.2,0,0.5,0.5,0.87,"","","",0.675,"CP01",0,0.2,0,1.25,1.6,0.65,0.65,1,0.7,1,1,21,18,310012,0,-1,-1,-1,1,"",0,1,0,1,1,2,"CP01",0,0
"chr744","","","","",1,"","",0.3,1.8,1.7,4.25,1.7,3,0.3,1.8,1.7,3,1.19,2.975,1.7,4.25,2.04,3,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,1.9,0,180,1.1,1.3,3.4,0,0.5,0.5,0.66,"","","",0.323,"CP01",0,0.2,0,0.85,2.5,0.85,0.85,1,1,1,1,26,18,310003,20,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr076","","","","",1,"","",0.3,1.8,0.66,1.98,0.66,1.98,0.3,1.8,0.66,1.98,0.5016,1.5048,2,4,0.792,1.98,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2.3,0,180,1.3,2.7,4.3,0,0.5,0.5,0.67,"","","",0.3036,"CP01",0,0.2,0,0.66,1.6,0.8,0.8,1,1,1,1,19,18,310013,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr077","","","","",1,"","",0.3,1.8,0.77,2.09,0.77,2.09,0.3,1.8,0.77,2.09,0.924,2.508,0.77,2.09,0.924,2.09,1.5,3,5,"fe02","","","","","",7.2,1.136,-1,0.56,1,1.9,0,210,1.5,2.6,2.7,0,0.5,0.5,0.45,"","","",0.2508,"CP01",0,0.2,0,0.66,1.3,1,1,1,1,1,1,22,18,310002,13,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr078","","","","",1,"","",0.3,1.8,1.4,3.8,1.4,3,0.3,1.8,1.4,3,1.05,2.85,1.4,3.8,1.68,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2.5,0,190,1.1,1.8,2.8,0,0.5,0.5,0.6,"","","",0.5,"CP01",0,0.2,0,1,2,0.9,0.9,1,1,1,1,22,18,310003,16,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr079","","","","",1,"","",0.3,1.8,0.84,2.28,0.84,2.28,0.3,1.8,0.84,2.28,0.84,2.28,0.84,2.28,1.008,2.28,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,2,0,180,1.8,1.7,3.3,0,0.5,0.5,0.5,"","","",0.25,"CP01",0,0.2,0,0.6,1.6,1,1,1,1,1,1,6,18,310009,3,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr770","","","","",1,"","",0.3,1.8,1.295,2.94,1.295,2.94,0.3,1.8,1.295,2.94,1.295,2.94,1.295,2.94,1.554,2.94,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,2.3,0,180,2.5,3.9,6.2,0,0.5,0.5,0.54,"","","",0.25,"CP01",0,0.2,0,0.4,2.5,1,1,1,1,1,1,20,18,310010,3,10,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr081","","","","",1,"","",0.3,1.8,0.504,1.848,0.504,1.848,0.3,1.8,0.504,1.848,0.504,1.848,0.504,1.848,0.6048,1.848,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.2,0,180,0.8,0.6,1.4,0,0.5,0.5,0.3,"","","",0.25,"CP01",0,0.2,0,0.84,1.8,1,1,1,1,1,1,11,18,310008,3,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr082","","","","",1,"","",0.3,1.8,1.664,3.38,1.664,3,0.3,1.8,1.664,3,1.06496,2.1632,1.664,3.38,1.9968,3,1.5,3,5,"fe02","","","","","",7.2,1.504,-1,0.52,1,2.8,0,180,4.2,2.8,4.2,0,0.5,0.5,0.55,"","","",0.2912,"CP01",0,0.2,0,0.52,1.6,0.9,0.9,1,1,1,1,19,18,310003,13,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr083","","","","",1,"","",0.3,1.8,1.92,3.9,1.92,3,0.3,1.8,1.92,3,1.3056,2.652,1.92,3.9,2.304,3,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,3.8,0,180,5,2.8,4.2,0,0.5,0.5,0.63,"","","",0.456,"CP01",0,0.2,0,0.6,1.4,0.9,0.9,1,1,1,1,10,18,310010,0,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr084","","","","",1,"","",0.3,1.8,2.38,5.61,2.38,3,0.3,1.8,2.38,3,1.2852,3,2.38,5.61,2.856,3,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,3.6,0.4,180,2.9,2.9,4,0,0.5,0.5,0.85,"","","",0.612,"CP01",0,0.2,0,0.85,1.2,0.85,0.85,1,0.8,1,1,20,18,310002,11,-1,-1,-1,1,"",0,1,1,1,2,0,"CP01",0,0
"chr085","","","","",1,"","",0.3,1.8,0.96,3.12,0.96,3,0.3,1.8,0.96,3,0.7584,2.4648,0.96,3.12,1.152,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2,0,180,0.7,0.9,2.4,0,0.5,0.5,0.68,"","","",0.48,"CP01",0,0.2,0,1.2,1.6,0.8,0.8,1,1,1,1,16,18,310008,7,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr037","","","","",1,"","",0.8,1.8,5.04,10.206,5.04,3,0.8,1.8,5.04,3,2.1,3,5.04,10.206,6.048,3,2.1,3,5,"fe02","","","","","",7,3,-1,0.2,1,3,0,220,1.3,5,2.1,0,0.5,0.5,0.48,"","","",0.54,"CP01",0,0.2,0,0.9,2.4,0.55,0.55,1,1,1,1,31,18,310019,10,-1,-1,-1,2,"",0,1,1,0,2,1,"CP01",0,0
"chr087","","","","",1,"","",0.3,1.8,1.4,2.9,1.4,2.9,0.3,1.8,1.4,2.9,1.33,2.755,1.4,2.9,1.68,2.9,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2,0,180,1.3,1,2.3,0,0.5,0.5,0.58,"","","",0.4,"CP01",0,0.2,0,1,1.8,0.95,0.95,1,1,1,1,14,18,310010,3,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr104","","","","",1,"","",0.3,1.8,1.3,3.9,1.3,3,0.8,1.8,1.3,3,0.663,1.989,1.3,3.9,1.56,3,1.5,3,5,"fe02","","","","","",5.7,4.976,-1,0.24,1,2.6,1.5,185,1,1.1,4,0,0.5,0.5,1.2,"","","",0.624,"CP01",0,0.2,0,1.2,2.1,0.65,0.65,1,1,1.9,1,17,18,310012,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr090","","","","",1,"","",0.3,1.8,0.6,1.8,0.6,1.8,0.3,1.8,0.6,1.8,0.6,1.8,0.6,1.8,0.72,1.8,1.5,3,5,"fe02","","","","","",7.2,1.136,-1,0.56,1,1.5,0,180,1,1.2,2.2,0,0.5,0.5,0.33,"","","",0.25,"CP01",0,0.2,0,0.6,1.6,1,1,1,1,1,1,13,18,310001,4,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr091","","","","",1,"","",0.3,1.8,0.88,2.86,0.88,2.86,0.8,1.8,0.88,2.86,0.7568,2.4596,0.88,2.86,1.056,2.86,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.7,0.9,2.3,0,0.5,0.5,0.59,"","","",0.33,"CP01",0,0.2,0,1.1,1.8,0.9,0.9,1,1,1,1,15,18,310003,9,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr092","","","","",1,"","",0.3,1.8,0.664,2.158,0.664,2.158,0.3,1.8,0.664,2.158,0.664,2.158,0.664,2.158,0.7968,2.158,1.5,3,5,"fe02","","","","","",7,1.136,-1,0.56,1,1.2,0,180,0.7,0.9,1.5,0,0.5,0.5,0.32,"","","",0.25,"CP01",0,0.2,0,0.83,1.8,1,1,1,1,1,1,14,18,310008,8,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr093","","","","",1,"","",0.3,1.8,1.316,3.572,1.316,3,0.3,1.8,1.316,3,1.0528,2.8576,1.316,3.572,1.5792,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,1.1,0.9,2.7,0,0.5,0.5,0.58,"","","",0.282,"CP01",0,0.2,0,0.94,1.8,0.85,0.85,1,1,1,1,12,18,310011,3,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr168","","","","",1,"","",0.3,1.8,1.3,3.9,1.3,3,0.3,1.8,1.3,3,0.702,2.106,1.3,3.9,1.56,3,1.5,3,5,"fe02","","","","","",5.7,4.976,-1,0.24,1,4.5,1.5,185,1.6,1.4,4,0,0.5,0.5,1.07,"","","",1.08,"CP01",0,0.2,0,1.2,2.2,0.65,0.65,1,1,1,1,12,18,310013,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr210","","","","",1,"","",0.3,1.8,1.06,3.18,1.06,3,0.3,1.8,1.06,3,0.742,2.226,1.06,3.18,1.272,3,1.5,3,5,"fe02","","","","","",5.7,3.296,-1,0.36,1,3,1,180,1,1.5,3.9,0,0.5,0.5,1.03,"","","",0.636,"CP01",0,0.2,0,1.06,2.4,0.7,0.7,1,0.75,1,1,19,18,310005,0,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr096","","","","",1,"","",0.3,1.8,0.63,1.71,0.63,1.71,0.3,1.8,0.63,1.71,0.63,1.71,0.63,1.71,0.756,1.71,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.5,0,180,1.2,1.4,1.9,0,0.5,0.5,0.22,"","","",0.25,"CP01",0,0.2,0,0.45,2.2,1,1,1,1,1,1,21,18,310008,12,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr097","","","","",1,"","",0.3,1.8,0.66,2.42,0.66,2.42,0.3,1.8,0.66,2.42,0.66,2.42,0.66,2.42,0.792,2.42,1.5,3,5,"fe02","","","","","",8.1,0.8,-1,0.6,1,1.5,0,180,0.5,0.7,1.1,0.5,0.5,0.5,0.31,"","","",0.33,"CP01",0,0.2,0,1.1,1.4,1,1,1,1,1,1,23,18,310008,6,14,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr419","","","","",1,"","",0.3,1.8,2.56,6.4,2.56,3,0.3,1.8,2.56,3,1.3568,3,2.56,6.4,3.072,3,1.5,3,5,"fe02","","","","","",7.3,4.976,-1,0.24,1,3.3,1.5,185,2.1,1.9,3.6,0,0.5,0.5,1.16,"","","",0.8448,"CP01",0,0.2,0,1.28,1.9,0.65,0.65,1,1,1,1,11,18,310012,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr100","","","","",1,"","",0.3,1.8,1.435,4.92,1.435,3,0.8,1.8,1.435,3,0.9184,3,1.435,4.92,1.722,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2,0,180,0.7,1.1,1.5,0,0.5,0.5,0.77,"","","",0.82,"CP01",0,0.2,0,2.05,2,0.8,0.8,1,1,1,1,16,18,310010,7,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr101","","","","",1,"","",0.3,1.8,1.313,3.636,1.313,3,0.3,1.8,1.313,3,1.0504,2.9088,1.313,3.636,1.5756,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2,0,180,1.3,1.3,2.7,0,0.5,0.5,0.69,"","","",0.404,"CP01",0,0.2,0,1.01,1.8,0.8,0.8,1,1,1,1,13,18,310002,11,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr102","","","","",1,"","",0.3,1.8,0.9,2.7,0.9,2.7,0.3,1.8,0.9,2.7,0.801,2.403,0.9,2.7,1.08,2.7,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,1.7,0,180,1.2,1.2,2.1,0,0.5,0.5,0.48,"","","",0.306,"CP01",0,0.2,0,0.9,1.8,0.95,0.95,1,1,1,1,25,18,310012,0,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr103","","","","",1,"","",0.3,1.8,0.72,2.16,0.72,2.16,0.3,1.8,0.72,2.16,0.72,2.16,0.72,2.16,0.864,2.16,1.5,3,5,"fe02","","","","","",6,0.8,-1,0.6,1,1.5,0,180,1.1,1.5,1,0,0.5,0.5,0.18,"","","",0.25,"CP01",0,0.2,0,0.72,1.8,1,1,1,1,1,1,23,18,310001,14,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr465","","","","",1,"","",0.8,1.8,21.105,42.5115,4.69,3,0.8,1.8,4.69,3,2.2512,3,21.105,42.5115,5.628,3,2.2512,3,5,"fe02","","","","","",7.3,0.2,-1,0.16,1,3.5,1.4,220,2,7.2,6.7,0,0.5,0.5,1.05,"","","",0.469,"CP01",0,0.2,0,0.67,1.8,0.5,0.5,1,0.3,4.5,1,8,18,310016,0,-1,-1,-1,1,"",0,1,0,0,1,2,"CP01",0,0
"chr600","","","","",1,"","",0.3,1.8,1.755,4.86,1.755,3,0.3,1.8,1.755,3,1.053,2.916,1.755,4.86,2.106,3,1.5,3,5,"fe02","","","","","",5.2,4.976,-1,0.24,1,3.6,1.5,190,2.3,2.1,4,0,0.5,0.5,1.35,"","","",0.972,"CP01",0,0.2,0,1.35,2.1,0.65,0.65,1,1,1,1,16,18,310010,7,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr675","","","","",1,"","",0.3,1.8,1.15,3.45,1.15,3,0.3,1.8,1.15,3,0.69,2.07,1.15,3.45,1.38,3,1.5,3,5,"fe02","","","","","",7.3,3.824,-1,0.32,1,2.2,0.4,180,0.9,1.7,3,0,0.5,0.5,0.81,"","","",0.506,"CP01",0,0.2,0,1.15,2.4,0.65,0.65,1,1,1,1,23,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr107","","","","",1,"","",0.3,1.8,0.8,2.6,0.8,2.6,0.3,1.8,0.8,2.6,0.76,2.47,0.8,2.6,0.96,2.6,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.7,0,180,1,1.7,2.2,0,0.5,0.5,0.55,"","","",0.34,"CP01",0,0.2,0,1,1.7,0.95,0.95,1,1,1,1,16,18,310003,10,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr111","","","","",1,"","",0.3,1.8,0.715,2.08,0.715,2.08,0.3,1.8,0.715,2.08,0.715,2.08,0.715,2.08,0.858,2.08,1.5,3,5,"fe02","","","","","",7.2,1.136,-1,0.56,1,1.7,0,180,1,1.6,2.2,0,0.5,0.5,0.36,"","","",0.25,"CP01",0,0.2,0,0.65,1.4,1,1,1,1,1,1,22,18,310010,13,-1,-1,-1,0,"",0,1,1,0,2,1,"CP01",0,0
"chr112","","","","",1,"","",0.3,1.8,0.48,1.76,0.48,1.76,0.3,1.8,0.48,1.76,0.3888,1.4256,0.48,1.76,0.576,1.76,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.2,0,180,0.8,1,1.9,0,0.5,0.5,0.38,"","","",0.25,"CP01",0,0.2,0,0.8,1.4,1,1,1,1,1,1,21,18,310015,0,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",1,0
"chr113","","","","",1,"","",0.3,1.8,1.12,3.04,1.12,3,0.3,1.8,1.12,3,1.12,3,1.12,3.04,1.344,3,1.5,3,5,"fe02","","","","","",5.3,1.136,-1,0.56,1,1.8,0,180,1,1.2,1.4,0,0.5,0.5,0.28,"","","",0.288,"CP01",0,0.2,0,0.8,1.8,1,1,1,1,1,1,20,18,310008,6,14,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr114","","","","",1,"","",0.3,1.8,0.54,1.98,0.54,1.98,0.3,1.8,0.54,1.98,0.54,1.98,0.54,1.98,0.648,1.98,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.2,0,180,0.6,0.8,1.1,0,0.5,0.5,0.25,"","","",0.25,"CP01",0,0.2,0,0.9,1.8,1,1,1,1,1,1,23,18,310012,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr115","","","","",1,"","",0.3,1.8,1.275,2.625,1.275,2.625,0.3,1.8,1.275,2.625,1.071,2.205,1.275,2.625,1.53,2.625,1.5,3,5,"fe02","","","","","",7.2,1.504,-1,0.52,1,2.3,0,180,1.5,1.5,2,0,0.5,0.5,0.38,"","","",0.345,"CP01",0,0.2,0,0.75,1.8,1,1,1,1,1,1,17,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr116","","","","",1,"","",0.3,1.8,1.15,3.45,1.15,3,0.3,1.8,1.15,3,0.7015,2.1045,1.15,3.45,1.38,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2.8,0.4,180,0.7,1.5,3.1,0,0.5,0.5,0.72,"","","",0.644,"CP01",0,0.2,0,1.15,1.6,0.65,0.65,1,1,1,1,28,18,310005,1,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr678","","","","",1,"","",0.3,1.8,1.15,3.45,1.15,3,0.3,1.8,1.15,3,0.69,2.07,1.15,3.45,1.38,3,1.5,3,5,"fe02","","","","","",7.3,3.824,-1,0.32,1,1.9,1,180,1.2,1,3.6,0,0.5,0.5,1,"","","",0.437,"CP01",0,0.2,0,1.15,2.4,0.65,0.65,1,1,1,1,20,18,310010,11,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr767","","","","",1,"","",0.3,1.8,5,9,2.5,3,0.3,1.8,2.5,3,1.2,2.88,5,9,3,3,1.5,3,5,"fe02","","","","","",5,4.384,-1,0.28,1,3.1,1.5,220,2.7,4,5.3,0,0.5,0.5,1.33,"","","",0.62,"CP01",0,0.2,0,1,2,0.65,0.65,1,1,2,1,23,18,310014,0,-1,-1,-1,0,"",0,1,1,0,2,1,"CP01",0,0
"chr774","","","","",1,"","",0.3,1.8,1.6,4,1.6,3,0.8,1.8,1.6,3,0.832,2.08,1.6,4,1.92,3,1.5,3,5,"fe02","","","","","",5.5,4.384,-1,0.28,1,2.5,1.5,185,2.5,3.3,6,0,0.5,0.5,1.2,"","","",0.4,"CP01",0,0.2,0,0.8,2.2,0.65,0.65,1,0.6,1.88,1,14,18,310010,5,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",1,0
"chr127","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.88,2.64,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.7,1,2.4,0,0.5,0.5,0.57,"","","",0.3,"CP01",0,0.2,0,1,1.7,0.85,0.85,1,1,1,1,12,18,310010,3,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr088","","","","",1,"","",0.3,1.8,1.554,4.218,1.554,3,0.3,1.8,1.554,3,0.9324,2.5308,1.554,4.218,1.8648,3,1.5,3,5,"fe02","","","","","",5.7,4.976,-1,0.24,1,2.8,1.4,180,1,1.3,4,0,0.5,0.5,1.11,"","","",0.6216,"CP01",0,0.2,0,1.11,2.1,0.7,0.7,1,1,1,1,23,18,310005,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr757","","","","",1,"","",0.3,1.8,1.554,4.218,1.554,3,0.3,1.8,1.554,3,0.9324,2.5308,0.5,-1,-1,-1,0.5,-1,5,"fe02","","","","","",5.7,4.976,-1,0.24,1,3.8,1.4,180,1,1.3,4,0,0.5,0.5,1.11,"","","",0.8436,"CP01",0,0.2,0,1.11,2,0.6,0.7,1,1,1,1,23,18,310005,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr416","","","","",1,"","",0.3,1.8,2.3808,6.7456,1.536,3,0.8,1.8,1.536,3,0.79872,2.26304,2.3808,6.7456,1.8432,3,1.5,3,5,"fe02","","","","","",7.3,4.384,-1,0.28,1,2.8,1.4,180,1.5,1.7,3.5,0,0.5,0.5,1.12,"","","",0.7168,"CP01",0,0.2,0,1.28,2.3,0.65,0.65,1,1,1.55,1,21,18,310012,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr422","","","","",1,"","",0.3,1.8,1.6,4.8,2.8,3,0.3,1.8,2.8,3,0.896,2.688,1.6,4.8,3.36,3,1.5,3,5,"fe02","","","","","",7.3,4.384,-1,0.28,1,3.2,1.4,180,1.5,1.8,2.8,0,0.5,0.5,1.12,"","","",1.024,"CP01",0,0.2,0,1.6,2.3,0.65,0.65,1,0.6,1,1.75,19,18,310005,0,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr032","","","","",1,"","",0.3,1.8,1.7204,3.519,1.7204,3,0.3,1.8,1.7204,3,1.2144,2.484,1.7204,3.519,2.06448,3,1.5,3,5,"fe02","","","","","",7.3,4.976,-1,0.24,1,2.7,1.5,185,1.6,2.5,4.2,0,0.5,0.5,1,"","","",0.594,"CP01",0,0.2,0,1.1,1.8,0.65,0.65,1,1,0.68,0.68,13,18,310010,4,-1,-1,-1,2,"",0,1,1,1,2,0,"CP01",0,0
"chr038","","","","",1,"","",0.3,1.8,2.11288,4.30122,2.11288,3,0.8,1.8,2.11288,3,1.56408,3,2.11288,4.30122,2.53546,3,1.56408,3,5,"fe02","","","","","",5.7,4.384,-1,0.28,1,2.7,1.2,180,1.2,2.3,4.3,0,0.5,0.5,1.01,"","","",0.5292,"CP01",0,0.2,0,0.98,2.2,0.65,0.65,1,0.5,0.77,0.77,13,18,310013,0,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr134","","","","",1,"","",0.3,1.8,3.64,8.58,3.64,3,0.3,1.8,3.64,3,2.184,3,3.64,8.58,4.368,3,2.184,3,5,"fe02","","","","","",5.2,2.336,-1,0.44,1,3.6,1.5,190,1.6,2,3.9,0,0.5,0.5,1.27,"","","",0.936,"CP01",0,0.2,0,1.3,1.6,0.65,0.65,1,1,1,1,21,18,310007,0,-1,-1,-1,0,"",0,1,1,0,1,2,"CP01",0,0
"chr135","","","","",1,"","",0.3,1.8,1.8,4.6,1.8,3,0.3,1.8,1.8,3,1.44,3,1.8,4.6,2.16,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2.6,0,180,1.4,2.2,1.8,0,0.5,0.5,0.45,"","","",0.52,"CP01",0,0.2,0,1,2.2,1,1,1,1,1,1,23,18,310003,18,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr136","","","","",1,"","",0.3,1.8,0.5,2,0.5,2,0.3,1.8,0.5,2,0.5,2,0.5,2,0.6,2,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.5,0,180,0.6,0.8,1,0,0.5,0.5,0.25,"","","",0.3,"CP01",0,0.2,0,1,1.6,1,1,1,1,1,1,22,18,310008,13,-1,-1,-1,0,"",0,1,0,1,0,2,"CP01",1,0
"chr137","","","","",1,"","",0.3,1.8,1.35,4.05,1.35,3,0.3,1.8,1.35,3,0.999,2.997,1.35,4.05,1.62,3,1.5,3,5,"fe02","","","","","",7.2,1.904,-1,0.48,1,1.8,0,180,0.9,1.4,1.6,0,0.5,0.5,0.54,"","","",0.486,"CP01",0,0.2,0,1.35,1.6,1,1,1,1,1,1,17,18,310003,11,-1,-1,-1,2,"",0,1,0,1,0,2,"CP01",0,0
"chr138","","","","",1,"","",0.3,1.8,1.55,4.65,1.55,3,0.3,1.8,1.55,3,0.899,2.697,1.55,4.65,1.86,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2.5,0.6,180,1,1.4,2.4,0,0.5,0.5,0.93,"","","",0.775,"CP01",0,0.2,0,1.55,1.6,0.65,0.65,1,1,1,1,20,18,310003,14,-1,-1,-1,0,"",0,1,0,1,0,2,"CP01",0,0
"chr139","","","","",1,"","",0.8,1.8,2,4.3,2,3,0.8,1.8,2,3,1.4,3,2,4.3,2.4,3,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,2,0,180,1.3,2.1,2.5,0,0.5,0.5,0.63,"","","",0.4,"CP01",0,0.2,0,1,1.4,1,1,1,1,1,1,16,18,310018,0,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
