int 0,empty 1,int 2,empty 3,empty 4,empty 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,empty 15,empty 16,empty 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,empty 27,empty 28,empty 29,int 30,int 31,int 32,int 33,int 34,int 35,int 36,int 37,int 38,empty 39,empty 40,empty 41,int 42,int 43,int 44,int 45,int 46,int 47,int 48,int 49,int 50,empty 51,empty 52,empty 53,int 54,int 55,int 56,int 57,int 58,int 59,int 60,int 61,int 62,empty 63,empty 64,empty 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,int 73,int 74,string2 75,int 76,empty 77,int 78,empty 79,int 80,empty 81,bool 82,bool 83,bool 84,int 85
11800030,"",88402,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11800030",-1,"",1,"",807,"",0,0,1,0
11800040,"",10101,"","","",100,2,52,87,87,0,0,1,14802,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11800040",-1,"",1,"",803,"",0,0,1,0
11800100,"",96901,"","","",100,2,55,90,90,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,21,"battle_11800100",-1,"",142,"",143,"",1,0,1,0
11900100,"",80201,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,38,"battle_11900100",-1,"",150,"",151,"",1,0,1,0
11900200,"",87601,"","","",100,2,62,97,97,0,0,1,87101,"","","",100,2,53,88,88,0,0,1,87201,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,44,"battle_11900200",-1,"",3,"",806,"",0,0,1,0
11900300,"",86901,"","","",100,2,70,100,100,0,0,1,-1,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,43,"battle_11900300",-1,"",60,"",61,"",1,0,1,0
11900400,"",61701,"","","",100,2,55,90,90,0,0,1,3101,"","","",100,2,53,88,88,0,0,1,22603,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11900400",-1,"",1,"",803,"",0,0,0,0
11900500,"",87301,"","","",100,2,60,95,95,0,0,1,22901,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11900500",-1,"",1,"",803,"",0,0,0,0
11900600,"",87501,"","","",100,2,65,100,100,0,0,1,87401,"","","",100,2,60,95,95,0,0,1,87401,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,51,"battle_11900600",-1,"",3,"",803,"",0,0,1,0
11900700,"",63002,"","","",100,2,53,88,88,0,0,1,87101,"","","",100,2,53,88,88,0,0,1,63002,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11900700",-1,"",1,"",803,"",0,0,0,0
11900800,"",86601,"","","",100,2,65,100,100,0,0,1,-1,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,48,"battle_11900800",-1,"",62,"",803,"",1,0,1,0
11900900,"",19601,"","","",100,2,55,90,90,0,0,1,43402,"","","",100,2,53,88,88,0,0,1,13302,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11900900",-1,"",1,"",803,"",0,0,0,0
11901000,"",19601,"","","",100,2,55,90,90,0,0,1,13302,"","","",100,2,53,88,88,0,0,1,60501,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_11901000",-1,"",1,"",803,"",0,0,0,0
11901100,"",86801,"","","",100,2,65,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"battle_11901100",-1,"",1,"",803,"",0,0,1,0
11901200,"",86801,"","","",100,2,65,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,44,"battle_11901200",-1,"",1,"",803,"",0,0,1,0
11901300,"",3402,"","","",100,2,65,100,100,0,0,1,22301,"","","",100,2,60,95,95,0,0,1,22301,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,44,"battle_11901300",-1,"",3,"",807,"",0,0,1,0
12000200,"",80401,"","","",100,2,70,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,24,"battle_12000200",-1,"",300,"",43,"",1,0,1,0
20100010,"",69801,"","","",100,2,8,53,53,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20100010",-1,"",1,"",803,"",0,0,0,1
20100020,"",83701,"","","",100,2,8,53,53,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20100020",-1,"",1,"",803,"",0,0,0,1
20100030,"",9002,"","","",100,2,10,55,55,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20100030",-1,"",1,"",803,"",0,0,0,1
20101560,"",38502,"","","",100,2,70,100,100,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20101560",-1,"",1,"",803,"",0,0,1,1
20201720,"",10301,"","","",100,2,25,70,70,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20201720",-1,"",1,"",803,"",0,0,0,1
20300290,"",96202,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20300290",-1,"",1,"",803,"",0,0,0,1
20300300,"",74501,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20300300",-1,"",1,"",803,"",0,0,0,1
20301830,"",98503,"","","",100,2,50,85,85,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,33,"battle_20301830",-1,"",1,"",803,"",0,0,0,1
20301831,"",30503,"","","",100,2,50,85,85,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20301831",-1,"",1,"",803,"",0,0,0,1
20400320,"",1701,"","","",100,2,21,66,66,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20400320",-1,"",1,"",803,"",0,0,0,1
20400321,"",32601,"","","",100,2,21,66,66,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20400321",-1,"",1,"",803,"",0,0,0,1
20400330,"",21102,"","","",100,2,45,80,80,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20400330",-1,"",1,"",803,"",0,0,0,1
20400331,"",13401,"","","",100,2,45,80,80,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20400331",-1,"",1,"",803,"",0,0,0,1
20401600,"",17402,"","","",100,2,48,83,83,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20401600",-1,"",1,"",803,"",0,0,0,1
20500430,"",6901,"","","",100,2,18,63,63,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"battle_20500430",-1,"",1,"",803,"",0,0,0,1
20500431,"",72901,"","","",100,2,18,63,63,0,0,1,72901,"","","",100,2,18,63,63,0,0,1,72901,"","","",100,2,18,63,63,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_20500431",-1,"",1,"",803,"",0,0,0,1
20501760,"",22701,"","","",100,2,52,87,87,0,0,1,75101,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,14,59,59,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_20501760",-1,"",1,"",803,"",0,0,0,1
20700570,"",74701,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20700570",-1,"",1,"",803,"",0,0,1,1
20701670,"",77501,"","","",100,2,57,92,92,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20701670",-1,"",1,"",803,"",0,0,1,1
20800600,"",11102,"","","",100,2,20,65,65,0,0,1,10001,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_20800600",-1,"",1,"",803,"",0,0,0,1
20800601,"",11102,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_20800601",-1,"",1,"",803,"",0,0,0,1
20800604,"",11103,"","","",100,2,20,65,65,0,0,1,11102,"","","",100,2,20,65,65,0,0,1,11102,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_20800604",-1,"",1,"",803,"",0,0,0,1
20950770,"",47901,"","","",100,2,18,63,63,0,0,1,-1,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,20,65,65,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_20950770",-1,"",1,"",803,"",0,0,0,1
21100900,"",14901,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21100900",-1,"",1,"",803,"",0,0,0,1
21100910,"",98602,"","","",100,2,28,68,68,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21100910",-1,"",1,"",803,"",0,0,0,1
21100930,"",83601,"","","",100,2,53,88,88,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21100930",-1,"",1,"",803,"",0,0,0,1
21100980,"",99801,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21100980",-1,"",1,"",803,"",0,0,1,1
21100990,"",42202,"","","",100,2,43,78,78,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21100990",-1,"",1,"",803,"",0,0,0,1
21100991,"",42202,"","","",100,2,46,81,81,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21100991",-1,"",1,"",803,"",0,0,0,1
21101010,"",87902,"","","",100,2,55,90,90,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101010",-1,"",1,"",803,"",0,0,0,1
21101020,"",97002,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101020",-1,"",1,"",803,"",0,0,1,1
21101030,"",99002,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101030",-1,"",1,"",803,"",0,0,1,1
21101031,"",30101,"","","",100,2,55,90,90,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101031",-1,"",1,"",803,"",0,0,0,1
21101040,"",99402,"","","",100,2,51,86,86,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101040",-1,"",1,"",803,"",0,0,1,1
21101050,"",71801,"","","",100,2,43,78,78,0,0,1,71801,"","","",100,2,43,78,78,0,0,1,71801,"","","",100,2,43,78,78,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_21101050",-1,"",1,"",803,"",0,0,0,1
21101051,"",68001,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101051",-1,"",1,"",803,"",0,0,0,1
21101080,"",36704,"","","",100,2,42,77,77,0,0,1,30602,"","","",100,2,45,80,80,0,0,1,36704,"","","",100,2,42,77,77,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_21101080",-1,"",1,"",803,"",0,0,0,1
21101090,"",74301,"","","",100,2,50,85,85,0,0,1,-1,"","","",100,2,15,60,60,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"battle_21101090",-1,"",1,"",803,"",0,0,1,1
21101130,"",75401,"","","",100,2,52,87,87,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_21101130",-1,"",1,"",803,"",0,0,1,1
21102110,"",97201,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102110",-1,"",1,"",803,"",0,0,1,1
21102111,"",99201,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102111",-1,"",1,"",803,"",0,0,1,1
21102112,"",99101,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102112",-1,"",1,"",803,"",0,0,1,1
21102113,"",98901,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102113",-1,"",1,"",803,"",0,0,1,1
21102114,"",98801,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102114",-1,"",1,"",803,"",0,0,1,1
21102115,"",99001,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102115",-1,"",1,"",803,"",0,0,1,1
21102116,"",92101,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102116",-1,"",1,"",803,"",0,0,1,1
21102117,"",99401,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102117",-1,"",1,"",803,"",0,0,1,1
21102118,"",99501,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102118",-1,"",1,"",803,"",0,0,1,1
21102119,"",99601,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102119",-1,"",1,"",803,"",0,0,1,1
21102120,"",68801,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102120",-1,"",1,"",803,"",0,0,1,1
21102121,"",99701,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102121",-1,"",1,"",803,"",0,0,1,1
21102122,"",99802,"","","",100,2,99,100,100,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_21102122",-1,"",1,"",803,"",0,0,1,1
29001630,"",32801,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_29001630",-1,"",1,"",803,"",0,0,0,1
29001640,"",48901,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_29001640",-1,"",1,"",803,"",0,0,0,1
29001650,"",49001,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_29001650",-1,"",1,"",803,"",0,0,0,1
29001660,"",73201,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,25,"battle_29001660",-1,"",1,"",803,"",0,0,0,1
29001690,"",10003,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_29001690",-1,"",1,"",803,"",0,0,0,1
29001700,"",87403,"","","",100,2,55,90,90,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_29001700",-1,"",1,"",803,"",0,0,0,1
29001701,"",87402,"","","",100,2,60,95,95,0,0,1,-1,"","","",100,2,40,80,80,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,49,"battle_29001701",-1,"",1,"",803,"",0,0,0,1
29001710,"",41001,"","","",100,2,55,90,90,0,0,1,41001,"","","",100,2,55,90,90,0,0,1,41001,"","","",100,2,55,90,90,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,26,"battle_29001710",-1,"",1,"",803,"",0,0,0,1
