int 0,empty 1,int 2,empty 3,empty 4,int 5,empty 6,bool 7,bool 8,bool 9,int 10,int 11,float 12,float 13,string2 14,int 15,int 16,int 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,int 37,empty 38,int 39,int 40,empty 41,int 42,int 43
62302,"",623,"","",62301,"",0,1,0,0,20,-1,0.1,"",0,0,920,340,270,380,210,360,240,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
62601,"",626,"","",62601,"",0,1,0,0,20,-1,0.1,"",0,0,220,270,312,74,182,64,277,50,60,310,100,310,100,130,"",0,4,5,20,5,7,"",10,0,"",0,20
62602,"",626,"","",62601,"",0,1,0,0,20,-1,0.1,"",0,0,660,270,430,110,200,90,280,30,50,130,30,130,30,100,"",0,24,4,40,4,7,"",10,0,"",0,20
62701,"",627,"","",62701,"",0,1,0,0,20,-1,0.05,"",0,0,2060,650,1550,910,510,940,810,50,80,210,50,210,50,160,"",0,464,8,160,16,0,"",0,0,"",0,10
62901,"",629,"","",62901,"",0,1,0,0,20,-1,0.1,"",0,0,460,260,200,70,160,70,190,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
62902,"",629,"","",62901,"",0,1,0,0,20,-1,0.1,"",0,0,140,260,193,63,133,63,187,40,60,270,100,270,100,160,"",0,4,2,10,1,0,"",0,0,"",0,100
63001,"",630,"","",63001,"",0,1,0,0,20,-1,0.05,"",0,0,1310,340,500,262,110,112,320,80,60,320,120,320,120,130,"",0,42,3,40,4,0,"",0,0,"",0,15
63002,"",630,"","",63001,"",0,1,0,0,20,-1,0.05,"",0,0,1550,340,1590,720,1200,780,640,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
63101,"",631,"","",63101,"",0,1,0,0,20,-1,0.1,"",0,0,1,190,270,70,130,60,210,0,60,200,20,200,20,130,"",0,0,0,0,0,0,"",0,0,"",0,100
63201,"",632,"","",63201,"",0,1,0,0,20,-1,0.05,"",0,0,3210,760,4020,1410,2560,1360,1140,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
63202,"",632,"","",63202,"",0,1,0,0,20,-1,0.05,"",0,0,3210,760,4020,1410,2560,1360,1140,180,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
66901,"",669,"","",66901,"",0,1,0,0,20,-1,0.05,"",0,0,2330,530,1440,500,720,350,850,50,80,210,50,210,50,160,"",0,4,24,160,16,0,"",0,0,"",0,0
67501,"",675,"","",67501,"",0,1,0,0,20,-1,0.05,"",0,0,1890,1060,1430,480,1010,460,1590,50,80,210,70,210,70,160,"",0,4,36,320,32,0,"",0,0,"",0,0
67601,"",676,"","",67601,"",0,1,0,0,20,-1,0.05,"",0,0,2660,400,2690,1160,2460,840,960,50,80,210,50,210,50,160,"",0,404,24,160,16,0,"",0,0,"",0,0
67602,"",676,"","",67602,"",0,1,0,0,20,-1,0.05,"",0,0,1560,400,690,260,460,240,480,50,80,160,80,160,80,160,"",0,4,24,160,16,0,"",0,0,"",0,0
67701,"",677,"","",67701,"",0,1,0,0,20,-1,0.05,"",0,0,3040,540,1720,760,940,610,870,50,80,210,70,210,70,160,"",0,4,36,320,32,0,"",0,0,"",0,0
67801,"",678,"","",67801,"",0,1,0,0,20,-1,0.05,"",0,0,2370,850,1530,600,1090,480,1270,50,80,210,70,210,70,160,"",0,4,36,320,32,0,"",0,0,"",0,0
67901,"",679,"","",67901,"",0,1,0,0,20,-1,0.05,"",0,0,1560,400,770,220,360,180,630,50,80,210,50,210,50,160,"",0,4,24,160,16,0,"",0,0,"",0,0
68001,"",680,"","",68001,"",0,0,1,0,20,-1,0.05,"",0,0,7480,460,3620,1230,3510,1250,1510,50,80,210,50,210,50,160,"",0,4,24,160,16,0,"",0,0,"",0,0
68101,"",681,"","",68101,"",0,1,0,0,20,-1,0.05,"",0,0,1470,460,630,180,420,210,710,50,80,210,50,210,50,160,"",0,4,24,160,16,0,"",0,0,"",0,0
68201,"",682,"","",68201,"",0,1,0,0,20,-1,0.1,"",0,0,950,210,470,190,150,120,240,30,50,120,20,120,20,100,"",0,24,4,40,4,1173,"",5,0,"",0,20
68202,"",682,"","",68202,"",0,1,0,0,20,-1,0.1,"",0,0,950,210,470,190,150,120,240,90,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
68301,"",683,"","",68301,"",0,1,0,0,20,-1,0.05,"",0,0,2180,740,1000,500,700,430,850,50,80,210,70,210,70,160,"",0,664,10,320,32,0,"",0,0,"",0,10
68701,"",687,"","",68701,"",0,1,0,0,20,-1,0.1,"",0,0,950,180,400,220,220,150,230,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
68801,"",688,"","",68801,"",0,0,1,0,20,-1,0.05,"",0,0,23000,550,5400,3720,4980,3660,2880,60,100,260,90,260,90,200,"",0,18000,24,3200,320,0,"",0,0,"",0,5
68802,"",688,"","",68802,"",0,0,0,0,20,-1,0.05,"",0,0,8350,550,3400,1620,2980,1560,1320,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
69701,"",697,"","",69701,"",0,1,0,0,20,-1,0.1,"",0,0,960,160,460,240,140,140,240,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
69801,"",698,"","",69801,"",0,0,1,0,20,-1,0.05,"",0,0,1580,240,550,340,200,200,360,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
69901,"",699,"","",69901,"",0,1,1,0,20,-1,0.05,"",0,0,2420,500,1290,620,580,470,710,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
70001,"",700,"","",70001,"",0,1,0,0,20,-1,0.05,"",0,0,3160,580,1460,810,790,620,850,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
70101,"",701,"","",70101,"",0,1,0,0,20,-1,0.1,"",0,0,3760,360,1250,1120,3320,2130,1310,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
70102,"",701,"","",70102,"",0,1,0,0,20,-1,0.1,"",0,0,4760,360,2250,1620,3820,2130,1310,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
70201,"",702,"","",70201,"",0,1,0,0,20,-1,0.05,"",0,0,1030,520,360,140,360,180,490,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
70301,"",703,"","",70301,"",0,1,1,0,20,-1,0.05,"",0,0,2340,850,1070,620,1330,660,1290,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
70302,"",703,"","",70302,"",0,1,0,0,20,-1,0.05,"",0,0,5500,850,4350,2020,3570,2200,1790,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
70401,"",704,"","",70401,"",0,1,0,0,20,-1,0.05,"",0,0,1900,700,1020,1040,1120,820,880,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
70402,"",704,"","",70402,"",0,1,0,0,20,-1,0.05,"",0,0,1900,700,1020,1040,1120,820,880,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
70501,"",705,"","",70501,"",0,1,0,0,20,-1,0.1,"",0,0,1060,360,860,530,670,510,320,30,50,120,20,120,20,100,"",0,24,4,40,4,22155,"",100,0,"",0,0
70502,"",705,"","",70501,"",0,1,0,0,20,-1,0.1,"",0,0,250,360,660,520,540,440,320,0,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
70503,"",705,"","",70501,"",0,1,0,0,20,-1,0.1,"",0,0,760,360,330,130,270,110,320,0,50,0,0,0,0,0,"",0,250,0,40,4,30142,"",100,0,"",0,0
70504,"",705,"","",70502,"",0,1,0,0,20,-1,0.1,"",0,0,250,360,660,520,540,440,320,0,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
70601,"",706,"","",70601,"",0,1,0,0,20,-1,0.1,"",0,0,620,310,360,130,310,120,290,30,50,120,20,120,20,100,"",0,24,6,10,2,7,"",60,0,"",0,20
70701,"",707,"","",70701,"",0,1,0,0,20,-1,0.1,"",0,0,1020,290,660,710,690,660,210,30,50,120,20,120,20,100,"",0,24,4,40,4,22156,"",100,0,"",0,0
70801,"",708,"","",70801,"",0,1,0,0,20,-1,0.1,"",0,0,510,300,200,110,170,100,200,30,50,120,20,120,20,100,"",0,24,4,40,4,7,"",20,10708,"",5,20
70802,"",708,"","",70802,"",0,1,1,0,20,-1,0.1,"",0,0,2050,300,350,320,170,250,220,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
70803,"",708,"","",70802,"",0,1,1,0,20,-1,0.1,"",0,0,310,300,175,132,175,112,197,50,60,300,100,300,100,130,"",0,24,4,40,4,0,"",0,0,"",0,20
70901,"",709,"","",70901,"",0,1,0,0,20,-1,0.1,"",0,0,1340,380,540,420,440,310,220,30,50,120,20,120,20,100,"",0,24,6,40,4,0,"",0,0,"",0,20
70902,"",709,"","",70901,"",0,1,0,0,20,-1,0.1,"",0,0,1240,380,660,540,440,420,330,30,50,120,20,120,20,100,"",0,24,6,40,4,22142,"",100,0,"",0,0
71001,"",710,"","",71001,"",0,1,0,0,20,-1,0.05,"",0,0,1110,430,390,200,330,200,320,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
71101,"",711,"","",71101,"",0,1,0,0,20,-1,0.05,"",0,0,1550,390,290,280,290,230,230,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
71601,"",716,"","",71601,"",0,1,0,0,20,-1,0.05,"",0,0,1360,420,650,270,430,240,670,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
71801,"",718,"","",71801,"",0,1,0,0,20,-1,0.05,"",0,0,1780,630,1940,1170,2010,1080,810,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
71802,"",718,"","",71801,"",0,1,0,0,20,-1,0.05,"",0,0,1780,630,3940,1670,3010,1580,1540,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
71901,"",719,"","",71901,"",0,1,0,0,20,-1,0.05,"",0,0,2480,500,1260,600,580,510,740,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72001,"",720,"","",72001,"",0,1,0,0,20,-1,0.05,"",0,0,1650,680,810,500,1080,460,970,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72101,"",721,"","",72101,"",0,1,0,0,20,-1,0.05,"",0,0,1830,890,1810,390,2010,470,1120,50,80,210,50,210,50,160,"",0,464,8,160,16,0,"",0,0,"",0,10
72201,"",722,"","",72201,"",0,1,0,0,20,-1,0.05,"",0,0,1780,710,1050,720,1310,760,910,50,80,210,50,210,50,160,"",0,264,8,160,16,22148,"",100,0,"",0,0
72301,"",723,"","",72301,"",0,1,0,0,20,-1,0.05,"",0,0,2480,670,560,770,1300,770,570,50,80,210,50,210,50,160,"",0,264,8,160,16,22131,"",100,0,"",0,0
72302,"",723,"","",72302,"",0,1,0,0,20,-1,0.05,"",0,0,2480,670,460,670,1300,670,370,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72401,"",724,"","",72401,"",0,1,0,0,20,-1,0.05,"",0,0,2740,520,830,590,850,590,570,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72501,"",725,"","",72501,"",0,1,0,0,20,-1,0.05,"",0,0,3680,780,830,1130,640,640,770,50,80,210,70,210,70,160,"",0,664,10,320,32,0,"",0,0,"",0,5
72601,"",726,"","",72601,"",0,1,0,0,20,-1,0.05,"",0,0,1550,840,340,280,1810,610,760,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72602,"",726,"","",72601,"",0,1,0,0,20,-1,0.05,"",0,0,1550,840,340,280,1810,610,760,50,80,210,50,210,50,160,"",0,264,8,160,16,764,"",100,0,"",0,10
72701,"",727,"","",72701,"",0,1,0,0,20,-1,0.05,"",0,0,1510,820,1380,640,720,490,810,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72702,"",727,"","",72701,"",0,1,0,0,20,-1,0.05,"",0,0,1510,820,3380,2640,2720,2490,1810,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
72801,"",728,"","",72801,"",0,1,0,0,20,-1,0.1,"",0,0,900,310,180,200,250,140,240,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
72802,"",728,"","",72802,"",0,1,0,0,20,-1,0.1,"",0,0,3800,310,2180,800,2250,840,640,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
72803,"",728,"","",72803,"",0,1,0,0,20,-1,0.1,"",0,0,1900,310,2180,600,2250,640,640,30,50,120,20,120,20,100,"",0,424,4,40,4,0,"",0,0,"",0,20
72901,"",729,"","",72901,"",0,1,0,0,20,-1,0.05,"",0,0,1660,400,390,260,160,190,220,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
72902,"",729,"","",72902,"",0,1,0,0,20,-1,0.05,"",0,0,1660,400,490,630,390,290,320,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
73001,"",730,"","",73001,"",0,1,0,0,20,-1,0.05,"",0,0,1110,390,2830,1480,2790,1530,1250,40,60,170,40,170,40,130,"",0,84,6,80,8,22151,"",100,0,"",0,0
73002,"",730,"","",73002,"",0,1,0,0,20,-1,0.05,"",0,0,1110,390,530,180,490,230,250,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
73101,"",731,"","",73101,"",0,1,0,0,20,-1,0.05,"",0,0,1380,820,860,420,940,440,1070,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
73201,"",732,"","",73201,"",0,0,1,0,20,-1,0.05,"",0,0,16293,980,2898,3753,3484,4033,2455,200,100,150,100,150,100,80,"",13,1364,12,350,35,0,"",0,0,"",0,0
73301,"",733,"","",73301,"",0,1,0,0,20,-1,0.05,"",0,0,1960,780,430,680,1890,880,1240,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
73302,"",733,"","",73302,"",0,1,0,0,20,-1,0.05,"",0,0,1960,780,430,680,1890,880,1240,0,100,0,0,0,0,0,"",1500200,664,10,320,32,0,"",0,0,"",0,5
73401,"",734,"","",73401,"",0,1,0,0,20,-1,0.05,"",0,0,2920,740,900,1000,1260,760,850,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
73501,"",735,"","",73501,"",0,1,0,0,20,-1,0.05,"",0,0,4130,1120,2620,1910,4030,2140,1440,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
73701,"",737,"","",73701,"",0,1,0,0,20,-1,0.05,"",0,0,2780,660,1460,690,840,570,940,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
73901,"",739,"","",73901,"",0,1,0,0,20,-1,0.05,"",0,0,1870,960,960,480,1680,680,1290,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74001,"",740,"","",74001,"",0,1,0,0,20,-1,0.05,"",0,0,1880,980,3010,2480,3260,2570,2390,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74002,"",740,"","",74001,"",0,1,0,0,20,-1,0.05,"",0,0,1880,980,1010,480,1260,570,1390,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74101,"",741,"","",74101,"",0,1,0,0,20,-1,0.05,"",0,0,2630,860,1120,620,980,570,900,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74201,"",742,"","",74201,"",0,1,0,0,20,-1,0.05,"",0,0,1870,1360,390,450,2110,730,1090,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74301,"",743,"","",74301,"",0,0,1,0,20,1.3,0.05,"",0,0,6990,770,3430,1550,3130,1550,1540,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74401,"",744,"","",74401,"",0,1,1,0,20,-1,0.05,"",0,0,3070,600,1570,590,770,500,990,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
74501,"",745,"","",74501,"",0,0,1,0,20,-1,0.05,"",0,0,6140,660,3460,1480,1840,1500,1140,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74502,"",745,"","",74501,"",0,1,0,0,20,-1,0.05,"",0,0,3070,660,2460,1480,1840,1500,1140,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
74701,"",747,"","",74701,"",0,0,1,0,20,-1,0.05,"",0,0,5920,760,3630,1480,3120,1540,1590,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74702,"",747,"","",74702,"",0,1,0,0,20,-1,0.05,"",0,0,5920,760,4630,1580,4120,1640,1640,60,100,200,100,200,100,200,"",0,50000,24,6400,160,0,"",0,0,"",0,5
74801,"",748,"","",74801,"",0,1,1,0,20,-1,0.05,"",0,0,4490,650,3290,1620,3610,1660,1440,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
74901,"",749,"","",74901,"",0,1,1,0,20,-1,0.05,"",0,0,2630,820,1510,720,1050,620,1090,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
75001,"",750,"","",75001,"",0,1,0,0,20,-1,0.1,"",0,0,3760,270,3330,2110,1410,1140,1230,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
75002,"",750,"","",75002,"",0,1,0,0,20,-1,0.1,"",0,0,4760,270,3830,2110,2410,2140,1230,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
75003,"",750,"","",75003,"",0,1,0,0,20,-1,0.1,"",0,0,760,270,330,110,410,140,230,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
75101,"",751,"","",75101,"",0,1,0,0,20,1.5,0.05,"",0,0,5120,750,2370,1760,2640,1520,1080,40,60,170,40,170,40,130,"",0,264,8,160,16,0,"",0,0,"",0,0
75201,"",752,"","",75201,"",0,1,0,0,20,-1,0.05,"",0,0,340,390,230,1200,10,60,170,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
75202,"",752,"","",75201,"",0,1,0,0,20,-1,0.05,"",0,0,1340,390,2230,2200,10,600,170,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
75203,"",752,"","",75203,"",0,1,0,0,20,3,0.05,"",0,0,5660,390,3180,4210,680,1280,850,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
75301,"",753,"","",75301,"",0,1,0,0,20,-1,0.05,"",0,0,2610,710,520,740,650,520,510,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,3
75302,"",753,"","",75302,"",0,1,0,0,20,-1,0.05,"",0,0,300,710,1040,740,1300,520,510,0,80,210,50,210,50,160,"",33,3000,0,160,16,59,"",100,0,"",0,3
75401,"",754,"","",75401,"",0,0,1,0,20,-1,0.05,"",0,0,4490,1140,3290,1620,3610,1660,1440,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
75501,"",755,"","",75501,"",0,1,0,0,20,-1,0.05,"",0,0,11110,490,3160,2180,4190,3340,2260,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
75601,"",756,"","",75601,"",0,1,0,0,20,-1,0.05,"",0,0,2250,650,1810,760,2080,640,1010,50,80,210,50,210,50,160,"",0,664,8,160,16,1174,"",5,0,"",0,10
75801,"",758,"","",75801,"",0,1,0,0,20,-1,0.05,"",0,0,1000,330,360,280,430,270,260,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
75901,"",759,"","",75901,"",0,1,0,0,20,-1,0.05,"",0,0,730,380,340,200,390,250,260,0,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
75902,"",759,"","",75901,"",0,1,0,0,20,-1,0.05,"",0,0,2260,380,2430,1500,2290,950,780,40,60,170,40,170,40,130,"",0,484,6,80,8,0,"",0,0,"",0,15
76001,"",760,"","",76001,"",0,1,0,0,20,-1,0.05,"",0,0,1110,260,720,520,820,420,520,40,60,170,40,170,40,130,"",0,84,6,80,8,22139,"",100,0,"",0,0
76002,"",760,"","",76001,"",0,1,0,0,20,-1,0.05,"",0,0,1110,260,360,420,420,320,130,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
76601,"",766,"","",76601,"",0,1,0,0,20,-1,0.05,"",0,0,3540,750,1980,820,1300,770,1170,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
76701,"",767,"","",76701,"",0,1,0,0,20,-1,0.05,"",0,0,3290,710,1740,480,1550,300,800,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
77001,"",770,"","",77001,"",0,1,0,0,20,-1,0.05,"",0,0,1950,560,1290,580,580,360,580,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
77002,"",770,"","",77002,"",0,1,0,0,20,-1,0.05,"",0,0,1950,560,1290,580,580,360,580,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
77101,"",771,"","",77101,"",0,1,0,0,20,-1,0.05,"",0,0,2920,600,1400,620,840,640,890,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
77201,"",772,"","",77201,"",0,1,0,0,20,-1,0.05,"",0,0,1770,1140,2730,410,830,410,1520,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
77301,"",773,"","",77301,"",0,1,0,0,20,-1,0.05,"",0,0,2200,1030,2960,1590,3260,1620,1090,60,100,260,90,260,90,200,"",0,664,10,320,32,22107,"",100,0,"",0,0
77401,"",774,"","",77401,"",0,1,0,0,20,-1,0.05,"",0,0,2630,960,620,340,2240,660,940,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
77501,"",775,"","",77501,"",0,1,1,0,20,2,0.05,"",0,0,10900,810,4320,1850,3080,1910,1410,60,100,260,90,260,90,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
77601,"",776,"","",77601,"",0,1,0,0,20,-1,0.05,"",0,0,4950,940,2190,490,750,510,1290,60,100,260,90,260,90,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
77701,"",777,"","",77701,"",0,1,0,0,20,-1,0.05,"",0,0,3360,1000,4590,2490,4660,2680,2470,60,100,260,90,260,90,200,"",0,1364,12,320,32,22101,"",100,0,"",0,0
77801,"",778,"","",77801,"",0,1,0,0,20,-1,0.05,"",0,0,2130,1070,1330,740,1580,800,1760,60,100,260,90,260,90,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
77901,"",779,"","",77901,"",0,1,0,0,20,-1,0.05,"",0,0,3360,960,1330,740,1820,860,1060,60,100,260,90,260,90,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
80001,"",800,"","",80001,"",0,1,1,0,100,-1,0.05,"",0,0,3500,410,1000,520,750,350,350,0,100,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
80101,"",801,"","",80101,"",0,1,1,0,100,-1,0.05,"",0,0,4000,410,750,350,1000,520,250,0,100,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
80201,"",802,"","",80201,"",0,1,1,0,20,-1,0.05,"",0,0,3000,1520,3800,740,1000,1000,800,60,100,260,70,260,70,0,"",12,20000,24,10000,160,0,"",0,0,"",0,0
80401,"",804,"","",80401,"",0,1,1,0,20,-1,0.05,"",0,0,100000,800,3800,1800,3800,1800,800,100,100,140,70,140,70,200,"",12,70000,80,16000,160,0,"",0,0,"",0,0
80501,"",805,"","",80501,"",0,1,0,0,20,-1,0.05,"",0,0,5000,750,900,500,100,600,500,40,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,0
80601,"",806,"","",80601,"",0,0,1,0,20,-1,0.05,"",0,0,14500,750,2700,1300,1220,900,600,40,60,130,60,130,60,130,"",12,15000,24,8000,160,0,"",0,0,"",0,0
80602,"",806,"","",80601,"",0,0,1,0,20,-1,0.05,"",0,0,10000,750,2700,1300,1220,900,600,40,60,130,60,130,60,130,"",12,15000,6,1000,8,0,"",0,0,"",0,0
80901,"",809,"","",80901,"",0,1,1,0,100,-1,0.05,"",0,0,2150,410,770,520,675,350,350,0,100,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
81001,"",810,"","",81001,"",0,1,1,0,100,-1,0.05,"",0,0,2400,410,570,350,900,520,250,0,100,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
81101,"",811,"","",81101,"",0,1,0,0,20,-1,0.05,"4",0,0,5000,750,130,80,130,80,60,40,60,130,60,130,60,130,"",12,0,0,0,0,0,"",0,0,"",0,0
81201,"",812,"","",81201,"",0,1,1,0,20,-1,0.05,"",0,0,15000,800,5000,3600,5000,3600,1100,0,100,260,70,260,70,200,"",12,0,0,0,0,0,"",0,0,"",0,0
81301,"",813,"","",81301,"",0,1,1,0,20,-1,0.05,"",0,0,1050,800,5500,2500,3600,2500,800,0,100,260,70,260,70,200,"",12,0,0,0,0,0,"",0,0,"",0,0
81401,"",814,"","",81401,"",0,1,1,0,20,-1,0.05,"",0,0,1050,800,3600,2500,5500,2500,800,0,100,260,70,260,70,200,"",12,0,0,0,0,0,"",0,0,"",0,0
83401,"",834,"","",83401,"",0,1,0,0,20,-1,0.05,"",0,0,12140,980,5180,2730,4200,2430,1100,60,100,260,90,260,90,200,"",12,50000,24,6400,160,373,"",100,0,"",0,0
83501,"",835,"","",83501,"",0,1,0,0,20,-1,0.05,"",0,0,7680,980,4320,2520,5150,2810,1110,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
83601,"",836,"","",83601,"",0,0,1,0,20,-1,0.05,"",0,0,9650,680,3380,1500,3080,1460,1485,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
83701,"",837,"","",83701,"",0,0,1,0,20,-1,0.1,"",0,0,2800,300,1000,600,700,570,200,30,50,120,20,120,20,100,"",0,224,4,40,4,0,"",0,0,"",0,0
86401,"",864,"","",77501,"",0,0,0,0,20,-1,0.05,"",0,0,23000,810,4320,2450,3080,2420,705,60,100,260,90,260,90,200,"",16,20000,12,3200,64,0,"",0,0,"",0,0
86501,"",865,"","",22501,"",0,1,0,0,20,-1,0.05,"",0,0,10000,640,3740,2700,2740,2500,1490,60,100,260,90,260,90,200,"",0,0,0,0,0,0,"",0,0,"",0,0
86601,"",866,"","",3701,"",0,0,0,0,20,-1,0.05,"",0,0,21500,820,4350,2560,3200,2440,820,60,100,260,90,260,90,200,"",15,20000,10,3200,64,0,"",0,0,"",0,0
86701,"",867,"","",86701,"",0,1,0,0,20,-1,0.05,"",0,0,5600,750,4090,1980,4090,1820,1200,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
86801,"",868,"","",43901,"",0,0,0,0,20,-1,0.05,"",0,0,15000,980,3560,1650,3960,2080,940,60,100,260,90,260,90,200,"",18,6640,10,3200,64,0,"",0,0,"",0,0
