int 0,empty 1,empty 2,empty 3,int 4,int 5,int 6,bool 7,bool 8,int 9,int 10,int 11,int 12,empty 13,int 14,empty 15,int 16,empty 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,int 31,int 32,int 33,int 34,int 35,short 36,short 37,int 38,byte 39,byte 40,byte 41,byte 42,byte 43,byte 44,short 45,int 46,int 47,empty 48,short 49,short 50,empty 51,int 52,empty 53,int 54,empty 55,int 56,empty 57,int 58,empty 59,int 60,int 61,empty 62,int 63,int 64,empty 65,int 66,empty 67,int 68,empty 69,int 70,empty 71,string2 72
20251,"","","",20251,0,20251,1,1,30221,3,1,20251,"",0,"",12008,"",0,"",0,2,1,65,100,1,0,0,6,-1,-1,-1,-1,1,1,1,80,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20261,"","","",20261,20261,20261,1,1,30221,3,1,20261,"",0,"",12008,"",0,"",0,2,1,80,100,1,0,0,6,-1,-1,-1,-1,1,1,1,135,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",206100,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20271,"","","",20271,0,20271,1,1,30011,3,1,20271,"",0,"",12003,"",0,"",0,2,1,95,100,1,0,0,1,17,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20272,"","","",20272,0,20272,1,1,30311,4,1,20272,"",0,"",12002,"",0,"",0,2,1,30,100,1,0,0,0,24,-1,-1,-1,1,3,3,250,5,0,0,100,1,15,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20281,"","","",20281,20281,20281,1,1,30011,3,1,20281,"",0,"",12003,"",0,"",0,2,1,60,100,1,0,0,1,15,-1,-1,-1,5,1,1,220,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",20281,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20301,"","","",20301,0,20301,1,1,30281,3,1,20301,"",0,"",12012,"",0,"",0,2,1,20,100,1,0,0,10,8,-1,-1,-1,1,3,3,85,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20311,"","","",20311,0,20311,1,1,30281,3,1,20311,"",0,"",12012,"",0,"",0,2,1,25,100,1,0,0,10,7,-1,-1,-1,1,3,3,150,5,0,0,100,1,5,20,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20312,"","","",20311,0,20312,1,0,0,3,1,20311,"",0,"",12012,"",0,"",0,2,1,250,100,1,0,0,10,7,-1,-1,-1,5,3,3,230,5,0,0,100,1,5,20,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20321,"","","",20321,0,20321,1,1,30101,3,1,20321,"",0,"",12004,"",0,"",0,2,2,55,100,1,0,0,2,22,-1,-1,-1,5,1,1,315,5,0,0,100,1,5,15,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20322,"","","",20322,0,20322,1,1,30101,4,1,20322,"",0,"",12004,"",0,"",0,2,2,80,100,1,0,0,2,22,-1,-1,-1,1,1,1,215,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110060,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20331,"","","",20331,0,20331,1,1,30161,3,1,20331,"",0,"",12010,"",0,"",0,2,1,105,100,1,0,0,8,37,-1,-1,-1,1,1,1,135,5,0,0,80,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20341,"","","",20341,0,20341,1,1,30281,3,1,20341,"",0,"",12012,"",0,"",0,2,2,55,100,1,0,0,10,20,-1,-1,-1,5,1,1,280,5,0,0,100,1,5,0,0,0,0,0,"",0,100,"",0,"",20341,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20351,"","","",20351,0,20351,1,1,30221,3,1,20351,"",0,"",12008,"",0,"",0,2,1,24,100,1,0,0,6,22,-1,-1,-1,1,5,5,190,5,0,0,70,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20352,"","","",20352,0,20352,1,1,30281,4,1,20352,"",0,"",12012,"",0,"",0,2,1,90,100,1,0,0,10,18,-1,-1,-1,1,1,1,210,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",218050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20361,"","","",20361,0,20361,1,1,30281,3,1,20361,"",0,"",12012,"",0,"",0,2,2,70,100,1,0,0,10,20,-1,-1,-1,5,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20362,"","","",20362,20362,20362,1,0,0,4,1,20362,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,55,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",20362,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20371,"","","",20371,0,20371,1,1,30041,3,1,20371,"",0,"",12006,"",0,"",0,2,1,120,100,1,0,0,4,30,-1,-1,-1,1,1,1,210,5,0,0,80,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20372,"","","",20372,20372,20372,1,1,30041,4,1,20372,"",0,"",12006,"",0,"",0,2,1,55,100,1,0,0,4,41,-1,-1,-1,5,1,1,270,5,0,0,100,1,5,0,0,0,2,4,"",0,0,"",134005,"",102020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20381,"","","",20381,0,20381,1,1,30011,3,1,20381,"",0,"",12003,"",0,"",0,2,2,70,100,1,0,0,1,18,-1,-1,-1,5,1,1,325,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20391,"","","",20391,20391,20391,1,1,30281,3,1,20391,"",0,"",12012,"",0,"",0,2,2,120,100,1,0,0,10,18,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20392,"","","",20392,0,20392,1,1,30311,4,1,20392,"",0,"",12002,"",0,"",0,2,1,95,100,1,0,0,0,20,-1,-1,-1,1,1,1,230,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",163000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20393,"","","",20391,0,20393,1,1,30281,3,1,20391,"",0,"",12012,"",0,"",0,2,2,120,100,1,0,0,10,18,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20394,"","","",20391,0,20394,1,1,30281,3,1,20391,"",0,"",12012,"",0,"",0,2,2,30,100,1,0,0,10,18,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20401,"","","",20401,0,20401,1,1,30281,3,1,20401,"",0,"",12012,"",0,"",0,2,1,100,100,1,0,0,10,38,-1,-1,-1,1,1,1,290,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20402,"","","",20402,0,20402,1,1,30281,4,1,20402,"",0,"",12012,"",0,"",0,2,2,80,100,1,0,0,10,41,-1,-1,-1,5,1,1,415,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",137010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20411,"","","",20411,0,20411,1,1,30161,3,1,20411,"",0,"",12010,"",0,"",0,2,1,80,100,1,10,0,8,17,-1,-1,-1,1,1,1,150,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20421,"","","",20421,0,20421,1,1,30311,3,1,20421,"",0,"",12002,"",0,"",0,2,1,20,100,1,0,0,0,-1,-1,-1,-1,1,3,3,60,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20431,"","","",20431,0,20431,1,1,30281,3,1,20431,"",0,"",12012,"",0,"",0,2,1,70,100,1,0,0,10,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20441,"","","",20441,0,20441,1,1,30011,3,1,20441,"",0,"",12003,"",0,"",0,2,1,110,100,1,0,0,1,40,-1,-1,-1,1,1,1,165,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20442,"","","",20442,0,20442,1,0,0,4,1,20442,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,165,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",137010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20443,"","","",20443,20441,20443,1,0,0,4,1,20443,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,-1,40,-1,-1,-1,1,1,1,165,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20451,"","","",20451,0,20451,1,1,30251,3,1,20451,"",0,"",12003,"",0,"",0,2,2,85,100,1,0,0,1,19,-1,-1,-1,5,1,1,325,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",31052,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20452,"","","",20452,0,20452,1,1,30251,4,1,20452,"",0,"",12011,"",0,"",0,2,1,110,100,1,0,3,9,-1,-1,-1,-1,1,1,1,350,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20461,"","","",20461,0,20461,1,1,30281,3,1,20461,"",0,"",12003,"",0,"",0,2,1,85,100,1,0,3,1,-1,-1,-1,-1,5,1,1,440,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20462,"","","",20462,20462,20462,1,1,30281,4,1,20462,"",0,"",12012,"",0,"",0,2,2,80,100,1,0,0,10,-1,-1,-1,-1,1,1,1,245,5,0,0,100,1,5,0,0,0,9,2,"",50,0,"",0,"",20462,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20471,"","","",20471,0,20471,1,1,30011,3,1,20471,"",0,"",12003,"",0,"",0,2,1,55,100,1,0,0,1,38,-1,-1,-1,5,1,1,265,5,0,0,100,1,5,0,0,0,13,4,"",0,0,"",0,"",0,"",125020,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20472,"","","",20472,20472,20472,1,1,30311,4,1,20472,"",0,"",12002,"",0,"",0,2,1,80,100,1,0,0,0,41,-1,-1,-1,1,1,1,220,5,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",20472,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20473,"","","",20471,0,20473,1,1,30011,3,1,20471,"",0,"",12003,"",0,"",0,2,1,100,100,1,0,3,1,38,-1,-1,-1,5,1,1,395,5,0,0,100,1,5,0,0,0,13,4,"",0,0,"",0,"",0,"",125020,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20481,"","","",20481,0,20481,1,1,30251,3,1,20481,"",0,"",12011,"",0,"",0,2,2,55,100,1,0,0,9,10,-1,-1,-1,5,1,1,370,5,0,0,100,1,5,0,0,0,13,7,"",0,20,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20491,"","","",20491,0,20491,1,1,30251,3,1,20491,"",0,"",12011,"",0,"",0,2,1,90,100,1,1,0,9,37,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20492,"","","",20492,20492,20492,1,1,30011,4,1,20492,"",0,"",12003,"",0,"",0,2,1,90,100,1,0,0,1,7,-1,-1,-1,1,1,1,255,5,0,0,100,1,5,0,0,0,5,2,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20501,"","","",20501,0,20501,1,1,30011,3,1,20501,"",0,"",12003,"",0,"",0,2,1,50,100,1,0,0,1,-1,-1,-1,-1,1,1,1,55,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20511,"","","",20511,0,20511,1,1,30041,3,1,20511,"",0,"",12006,"",0,"",0,2,1,70,100,1,0,0,4,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20521,"","","",20521,0,20521,1,1,30041,3,1,20521,"",0,"",12006,"",0,"",0,2,1,45,100,1,0,0,4,-1,-1,-1,-1,1,1,1,60,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20531,"","","",20531,0,20531,1,0,0,3,1,20531,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,15,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",138020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20541,"","","",20541,0,20541,1,1,30011,3,1,20541,"",0,"",12003,"",0,"",0,2,1,70,100,1,0,0,1,-1,-1,-1,-1,1,1,1,95,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20551,"","","",20551,0,20551,1,1,30191,3,1,20551,"",0,"",12009,"",0,"",0,2,1,25,100,1,0,0,7,-1,-1,-1,-1,5,1,1,70,5,0,0,100,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20561,"","","",20561,0,20561,1,1,30071,3,1,20561,"",0,"",12005,"",0,"",0,2,1,15,100,1,0,0,3,-1,-1,-1,-1,1,3,3,55,5,0,0,90,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20571,"","","",20571,0,20571,1,1,30071,3,1,20571,"",0,"",12005,"",0,"",0,2,2,90,100,1,0,0,3,16,-1,-1,-1,1,1,1,280,5,0,0,100,1,5,0,30,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20572,"","","",20572,0,20572,1,1,30071,4,1,20572,"",0,"",12005,"",0,"",0,2,2,60,100,1,0,0,3,7,-1,-1,-1,5,1,1,310,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20581,"","","",20581,0,20581,1,1,30071,3,1,20581,"",0,"",12005,"",0,"",0,2,2,105,100,1,0,0,3,-1,-1,-1,-1,1,1,1,95,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",205100,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20591,"","","",20591,20591,20591,1,0,0,3,1,20591,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,50,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",20591,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20601,"","","",20601,0,20601,1,1,30011,3,1,20601,"",0,"",12003,"",0,"",0,2,1,90,100,1,1,0,1,7,-1,-1,-1,1,1,1,230,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20602,"","","",20602,0,20602,1,1,30161,4,1,20602,"",0,"",12010,"",0,"",0,2,1,90,100,1,0,0,8,14,-1,-1,-1,1,1,1,210,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20611,"","","",20611,0,20611,1,0,0,3,1,20611,"",0,"",31011,"",0,"",0,3,8,30,100,1,0,0,0,-1,-1,-1,11,6,1,1,175,5,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20681,"","","",20681,0,20681,1,1,30191,3,1,20681,"",0,"",12009,"",0,"",0,2,1,70,100,1,0,0,7,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20691,"","","",20691,20691,20691,1,1,30311,3,1,20691,"",0,"",12002,"",0,"",0,2,5,2,100,1,0,0,-1,-1,-1,-1,-1,5,3,3,140,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",20691,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20692,"","","",20692,0,20692,1,0,0,4,1,20692,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,55,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",20692,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20701,"","","",20701,20701,20701,1,1,30311,3,1,20701,"",0,"",12002,"",0,"",0,2,5,5,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,190,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",136025,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20711,"","","",20711,0,20711,1,1,30011,3,1,20711,"",0,"",12003,"",0,"",0,2,1,50,100,1,0,0,1,-1,-1,-1,-1,1,3,3,130,5,0,0,60,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20721,"","","",20721,0,20721,1,1,30161,3,1,20721,"",0,"",12010,"",0,"",0,2,1,70,100,1,0,0,8,-1,-1,-1,-1,1,1,1,85,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20731,"","","",20731,0,20731,1,1,30071,3,1,20731,"",0,"",12005,"",0,"",0,2,2,50,100,1,0,0,3,16,-1,-1,-1,5,1,1,195,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20741,"","","",20741,0,20741,1,1,30191,3,1,20741,"",0,"",12009,"",0,"",0,2,1,90,100,1,0,0,7,-1,-1,-1,-1,1,1,1,150,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20751,"","","",20751,20751,20751,1,1,30041,3,1,20751,"",0,"",12006,"",0,"",0,2,1,90,100,1,0,0,4,11,-1,-1,-1,1,1,1,285,5,0,1,100,1,5,0,0,0,8,2,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20752,"","","",20752,0,20752,1,1,30041,4,1,20752,"",0,"",12006,"",0,"",0,2,1,55,100,1,0,0,4,13,-1,-1,-1,5,1,1,285,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",167000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20753,"","","",20751,20751,20753,1,0,0,0,4,0,"",0,"",12006,"",0,"",0,2,4,150,100,1,0,0,4,11,-1,-1,-1,2,1,1,255,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20761,"","","",20761,0,20761,1,1,30041,3,1,20761,"",0,"",12006,"",0,"",0,2,2,50,100,1,0,0,4,13,-1,-1,-1,5,1,1,195,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20771,"","","",20771,0,20771,1,1,30221,3,1,20771,"",0,"",12008,"",0,"",0,2,1,30,100,1,0,0,6,17,-1,-1,-1,1,2,2,85,5,0,0,100,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20781,"","","",20781,0,20781,1,1,30011,3,1,20781,"",0,"",12003,"",0,"",0,2,1,70,100,1,0,0,1,-1,-1,-1,-1,1,1,1,95,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20791,"","","",20791,0,20791,1,1,30251,3,1,20791,"",0,"",12011,"",0,"",0,2,1,90,100,1,0,0,9,15,-1,-1,-1,1,1,1,155,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20801,"","","",20801,0,20801,1,1,30191,3,1,20801,"",0,"",12009,"",0,"",0,2,1,12,100,1,0,0,7,26,-1,-1,-1,1,8,8,215,5,0,0,100,1,5,0,0,0,1,3,"",0,10,"",129010,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20802,"","","",20802,20802,20802,1,0,0,4,1,20802,"",0,"",12002,"",0,"",0,2,1,80,100,1,0,0,0,41,-1,-1,-1,1,1,1,220,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",20802,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20803,"","","",20801,0,20803,1,1,30191,3,1,20801,"",0,"",12009,"",0,"",0,2,1,12,100,1,0,0,7,26,-1,-1,-1,1,8,8,215,5,0,0,100,1,5,0,0,0,1,3,"",0,10,"",129010,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20804,"","","",20801,0,20804,1,0,0,0,4,0,"",0,"",12009,"",0,"",0,2,4,22,100,1,0,0,7,26,-1,-1,-1,2,8,8,230,5,0,0,100,1,5,0,0,0,0,0,"",0,10,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20811,"","","",20811,0,20811,1,1,30311,3,1,20811,"",0,"",12002,"",0,"",0,2,2,60,100,1,0,0,0,-1,-1,-1,-1,1,1,1,60,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20821,"","","",20821,0,20821,1,1,30011,3,1,20821,"",0,"",12003,"",0,"",0,2,2,50,100,1,0,0,1,12,-1,-1,-1,5,1,1,200,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20831,"","","",20831,0,20831,1,1,30191,3,1,20831,"",0,"",12009,"",0,"",0,2,1,32,100,1,0,0,7,26,-1,-1,-1,1,3,3,230,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20841,"","","",20841,0,20841,1,1,30251,3,1,20841,"",0,"",12011,"",0,"",0,2,1,90,100,1,0,0,9,-1,-1,-1,-1,1,1,1,155,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20851,"","","",20851,0,20851,1,1,30281,3,1,20851,"",0,"",12012,"",0,"",0,2,2,85,100,1,0,0,10,18,-1,-1,-1,1,1,1,165,5,0,0,100,1,5,30,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20861,"","","",20861,0,20861,1,1,30011,3,1,20861,"",0,"",12003,"",0,"",0,2,1,95,100,1,0,0,1,19,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20862,"","","",20862,0,20862,1,1,30101,4,1,20862,"",0,"",12004,"",0,"",0,2,2,55,100,1,0,0,2,23,-1,-1,-1,5,1,1,290,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",165000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20863,"","","",20861,0,20863,1,0,0,3,1,20861,"",0,"",12003,"",0,"",0,2,1,150,100,1,0,0,1,19,-1,-1,-1,1,1,1,240,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20864,"","","",20862,0,20864,1,0,0,4,1,20862,"",0,"",12004,"",0,"",0,2,2,250,100,1,0,0,2,23,-1,-1,-1,5,1,1,320,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",165000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20871,"","","",20871,0,20871,1,1,30251,3,1,20871,"",0,"",12011,"",0,"",0,2,2,65,100,1,0,0,9,19,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",136020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
20881,"","","",20881,0,20881,1,1,30011,3,1,20881,"",0,"",12003,"",0,"",0,2,1,80,100,1,0,0,1,24,-1,-1,-1,5,1,1,440,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,27,"",135,"",-1,"",-1,"",""
20882,"","","",20882,0,20882,1,1,30101,4,1,20882,"",0,"",12004,"",0,"",0,2,1,100,100,1,0,0,2,13,-1,-1,-1,1,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,27,"",135,"",-1,"",-1,"",""
