int32 0,empty 1,empty 2,empty 3,int32 4,int32 5,int32 6,int32 7,int32 8,int32 9,int32 10,bool 11,bool 12,int32 13,empty 14,int32 15,int32 16,int32 17,int32 18,string2 19,int32 20,int32 21,int32 22,int32 23,int32 24,int32 25,int32 26,string2 27
20610,,,,20610,20610,6,70,1104,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj610"
20611,,,,20611,20611,6,70,1105,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj611"
20612,,,,20612,20612,6,70,1106,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj612"
20613,,,,20613,20613,6,70,1107,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj613"
20614,,,,20614,20614,6,70,1108,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj614"
20615,,,,20615,20615,6,70,1109,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj615"
20616,,,,20616,20616,6,70,1110,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj616"
20617,,,,20617,20617,6,70,1111,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj617"
20618,,,,20618,20618,6,70,1112,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj618"
20619,,,,20619,20619,6,70,1113,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj619"
20620,,,,20620,20620,6,70,1114,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj620"
20621,,,,20621,20621,6,70,1115,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj621"
20622,,,,20622,20622,6,70,1116,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj622"
30011,,,,30000,0,3,87,30001,1000,200,false,true,30011,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30012,,,,30000,0,3,87,30002,4000,800,false,true,30012,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30013,,,,30000,0,3,87,30003,16000,3200,false,true,30013,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30021,,,,30000,0,3,87,30004,1000,200,false,true,30021,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30022,,,,30000,0,3,87,30005,4000,800,false,true,30022,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30023,,,,30000,0,3,87,30006,16000,3200,false,true,30023,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30031,,,,30000,0,3,87,30007,1500,300,false,true,30031,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30032,,,,30000,0,3,87,30008,6000,1200,false,true,30032,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30033,,,,30000,0,3,87,30009,24000,4800,false,true,30033,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30034,,,,30000,0,3,87,30010,1500,300,false,true,30034,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30035,,,,30000,0,3,87,30011,6000,1200,false,true,30035,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30036,,,,30000,0,3,87,30012,24000,4800,false,true,30036,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30041,,,,30000,0,3,90,30013,1000,200,false,true,30041,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30042,,,,30000,0,3,90,30014,4000,800,false,true,30042,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30043,,,,30000,0,3,90,30015,16000,3200,false,true,30043,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30051,,,,30000,0,3,90,30016,1000,200,false,true,30051,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30052,,,,30000,0,3,90,30017,4000,800,false,true,30052,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30053,,,,30000,0,3,90,30018,16000,3200,false,true,30053,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30061,,,,30000,0,3,90,30019,1500,300,false,true,30061,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30062,,,,30000,0,3,90,30020,6000,1200,false,true,30062,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30063,,,,30000,0,3,90,30021,24000,4800,false,true,30063,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30064,,,,30000,0,3,90,30022,1500,300,false,true,30064,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30065,,,,30000,0,3,90,30023,6000,1200,false,true,30065,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30066,,,,30000,0,3,90,30024,24000,4800,false,true,30066,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30071,,,,30000,0,3,89,30025,1000,200,false,true,30071,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30072,,,,30000,0,3,89,30026,4000,800,false,true,30072,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30073,,,,30000,0,3,89,30027,16000,3200,false,true,30073,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30081,,,,30000,0,3,89,30028,1000,200,false,true,30081,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30082,,,,30000,0,3,89,30029,4000,800,false,true,30082,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30083,,,,30000,0,3,89,30030,16000,3200,false,true,30083,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30091,,,,30000,0,3,89,30031,1500,300,false,true,30091,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30092,,,,30000,0,3,89,30032,6000,1200,false,true,30092,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30093,,,,30000,0,3,89,30033,24000,4800,false,true,30093,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30094,,,,30000,0,3,89,30034,1500,300,false,true,30094,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30095,,,,30000,0,3,89,30035,6000,1200,false,true,30095,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30096,,,,30000,0,3,89,30036,24000,4800,false,true,30096,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30101,,,,30000,0,3,88,30037,1000,200,false,true,30101,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30102,,,,30000,0,3,88,30038,4000,800,false,true,30102,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30103,,,,30000,0,3,88,30039,16000,3200,false,true,30103,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30111,,,,30000,0,3,88,30040,1000,200,false,true,30111,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30112,,,,30000,0,3,88,30041,4000,800,false,true,30112,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30113,,,,30000,0,3,88,30042,16000,3200,false,true,30113,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30121,,,,30000,0,3,88,30043,1500,300,false,true,30121,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30122,,,,30000,0,3,88,30044,6000,1200,false,true,30122,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30123,,,,30000,0,3,88,30045,24000,4800,false,true,30123,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30124,,,,30000,0,3,88,30046,1500,300,false,true,30124,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30125,,,,30000,0,3,88,30047,6000,1200,false,true,30125,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30126,,,,30000,0,3,88,30048,24000,4800,false,true,30126,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30131,,,,30000,0,3,91,30049,1000,200,false,true,30131,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30132,,,,30000,0,3,91,30050,4000,800,false,true,30132,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30133,,,,30000,0,3,91,30051,16000,3200,false,true,30133,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30141,,,,30000,0,3,91,30052,1000,200,false,true,30141,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30142,,,,30000,0,3,91,30053,4000,800,false,true,30142,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30143,,,,30000,0,3,91,30054,16000,3200,false,true,30143,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30151,,,,30000,0,3,91,30055,1500,300,false,true,30151,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30152,,,,30000,0,3,91,30056,6000,1200,false,true,30152,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30153,,,,30000,0,3,91,30057,24000,4800,false,true,30153,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30154,,,,30000,0,3,91,30058,1500,300,false,true,30154,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30155,,,,30000,0,3,91,30059,6000,1200,false,true,30155,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30156,,,,30000,0,3,91,30060,24000,4800,false,true,30156,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30161,,,,30000,0,3,94,30061,1000,200,false,true,30161,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30162,,,,30000,0,3,94,30062,4000,800,false,true,30162,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30163,,,,30000,0,3,94,30063,16000,3200,false,true,30163,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30171,,,,30000,0,3,94,30064,1000,200,false,true,30171,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30172,,,,30000,0,3,94,30065,4000,800,false,true,30172,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30173,,,,30000,0,3,94,30066,16000,3200,false,true,30173,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30181,,,,30000,0,3,94,30067,1500,300,false,true,30181,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30182,,,,30000,0,3,94,30068,6000,1200,false,true,30182,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30183,,,,30000,0,3,94,30069,24000,4800,false,true,30183,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30184,,,,30000,0,3,94,30070,1500,300,false,true,30184,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30185,,,,30000,0,3,94,30071,6000,1200,false,true,30185,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30186,,,,30000,0,3,94,30072,24000,4800,false,true,30186,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30191,,,,30000,0,3,93,30073,1000,200,false,true,30191,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30192,,,,30000,0,3,93,30074,4000,800,false,true,30192,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30193,,,,30000,0,3,93,30075,16000,3200,false,true,30193,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30201,,,,30000,0,3,93,30076,1000,200,false,true,30201,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30202,,,,30000,0,3,93,30077,4000,800,false,true,30202,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30203,,,,30000,0,3,93,30078,16000,3200,false,true,30203,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30211,,,,30000,0,3,93,30079,1500,300,false,true,30211,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30212,,,,30000,0,3,93,30080,6000,1200,false,true,30212,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30213,,,,30000,0,3,93,30081,24000,4800,false,true,30213,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30214,,,,30000,0,3,93,30082,1500,300,false,true,30214,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30215,,,,30000,0,3,93,30083,6000,1200,false,true,30215,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30216,,,,30000,0,3,93,30084,24000,4800,false,true,30216,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30221,,,,30000,0,3,92,30085,1000,200,false,true,30221,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30222,,,,30000,0,3,92,30086,4000,800,false,true,30222,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30223,,,,30000,0,3,92,30087,16000,3200,false,true,30223,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30231,,,,30000,0,3,92,30088,1000,200,false,true,30231,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30232,,,,30000,0,3,92,30089,4000,800,false,true,30232,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30233,,,,30000,0,3,92,30090,16000,3200,false,true,30233,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30241,,,,30000,0,3,92,30091,1500,300,false,true,30241,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30242,,,,30000,0,3,92,30092,6000,1200,false,true,30242,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30243,,,,30000,0,3,92,30093,24000,4800,false,true,30243,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30244,,,,30000,0,3,92,30094,1500,300,false,true,30244,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30245,,,,30000,0,3,92,30095,6000,1200,false,true,30245,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30246,,,,30000,0,3,92,30096,24000,4800,false,true,30246,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30251,,,,30000,0,3,95,30097,1000,200,false,true,30251,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30252,,,,30000,0,3,95,30098,4000,800,false,true,30252,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30253,,,,30000,0,3,95,30099,16000,3200,false,true,30253,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30261,,,,30000,0,3,95,30100,1000,200,false,true,30261,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30262,,,,30000,0,3,95,30101,4000,800,false,true,30262,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30263,,,,30000,0,3,95,30102,16000,3200,false,true,30263,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30271,,,,30000,0,3,95,30103,1500,300,false,true,30271,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30272,,,,30000,0,3,95,30104,6000,1200,false,true,30272,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30273,,,,30000,0,3,95,30105,24000,4800,false,true,30273,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30274,,,,30000,0,3,95,30106,1500,300,false,true,30274,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30275,,,,30000,0,3,95,30107,6000,1200,false,true,30275,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30276,,,,30000,0,3,95,30108,24000,4800,false,true,30276,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30281,,,,30000,0,3,96,30109,1000,200,false,true,30281,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30282,,,,30000,0,3,96,30110,4000,800,false,true,30282,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30283,,,,30000,0,3,96,30111,16000,3200,false,true,30283,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30291,,,,30000,0,3,96,30112,1000,200,false,true,30291,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30292,,,,30000,0,3,96,30113,4000,800,false,true,30292,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30293,,,,30000,0,3,96,30114,16000,3200,false,true,30293,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30301,,,,30000,0,3,96,30115,1500,300,false,true,30301,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30302,,,,30000,0,3,96,30116,6000,1200,false,true,30302,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30303,,,,30000,0,3,96,30117,24000,4800,false,true,30303,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30304,,,,30000,0,3,96,30118,1500,300,false,true,30304,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30305,,,,30000,0,3,96,30119,6000,1200,false,true,30305,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30306,,,,30000,0,3,96,30120,24000,4800,false,true,30306,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30311,,,,30000,0,3,97,30121,1000,200,false,true,30311,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30312,,,,30000,0,3,97,30122,4000,800,false,true,30312,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30313,,,,30000,0,3,97,30123,16000,3200,false,true,30313,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30321,,,,30000,0,3,97,30124,1000,200,false,true,30321,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30322,,,,30000,0,3,97,30125,4000,800,false,true,30322,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30323,,,,30000,0,3,97,30126,16000,3200,false,true,30323,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30331,,,,30000,0,3,97,30127,1500,300,false,true,30331,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30332,,,,30000,0,3,97,30128,6000,1200,false,true,30332,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30333,,,,30000,0,3,97,30129,24000,4800,false,true,30333,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30334,,,,30000,0,3,97,30130,1500,300,false,true,30334,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30335,,,,30000,0,3,97,30131,6000,1200,false,true,30335,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
30336,,,,30000,0,3,97,30132,24000,4800,false,true,30336,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31011,,,,30000,0,3,98,30133,750,150,false,true,31011,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31012,,,,30000,0,3,98,30134,5000,1000,false,true,31012,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31021,,,,30000,0,3,98,30135,3000,600,false,true,31021,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31022,,,,30000,0,3,98,30136,30000,6000,false,true,31022,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31031,,,,30000,0,3,98,30137,5000,1000,false,true,31031,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31032,,,,30000,0,3,98,30138,40000,8000,false,true,31032,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
31041,,,,30000,0,3,98,30139,750,150,false,true,31041,,-1,-1,-1,-1,"",3,0,0,-1,-1,-1,-1,""
31042,,,,30000,0,3,98,30140,1500,300,false,true,31042,,-1,-1,-1,-1,"",3,0,0,-1,-1,-1,-1,""
31051,,,,30000,0,3,98,30141,1500,300,false,true,31051,,-1,-1,-1,-1,"",3,0,0,-1,-1,-1,-1,""
31061,,,,30000,0,3,98,30142,3000,600,false,true,31061,,-1,-1,-1,-1,"",3,0,0,-1,-1,-1,-1,""
32011,,,,30000,0,3,98,30143,2500,500,false,true,32011,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32021,,,,30000,0,3,98,30145,2500,500,false,true,32021,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32031,,,,30000,0,3,98,30147,2500,500,false,true,32031,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32041,,,,30000,0,3,98,30149,2500,500,false,true,32041,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32051,,,,30000,0,3,98,30151,2500,500,false,true,32051,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32061,,,,30000,0,3,98,30153,2500,500,false,true,32061,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32071,,,,30000,0,3,98,30144,4000,800,false,true,32071,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32081,,,,30000,0,3,98,30146,4000,800,false,true,32081,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32091,,,,30000,0,3,98,30148,4000,800,false,true,32091,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32101,,,,30000,0,3,98,30150,4000,800,false,true,32101,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32111,,,,30000,0,3,98,30152,4000,800,false,true,32111,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32121,,,,30000,0,3,98,30154,4000,800,false,true,32121,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32131,,,,30000,0,3,98,30163,2500,500,false,true,32131,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32141,,,,30000,0,3,98,30165,2500,500,false,true,32141,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32151,,,,30000,0,3,98,30167,2500,500,false,true,32151,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32161,,,,30000,0,3,98,30169,2500,500,false,true,32161,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32171,,,,30000,0,3,98,30171,2500,500,false,true,32171,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32181,,,,30000,0,3,98,30173,2500,500,false,true,32181,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32191,,,,30000,0,3,98,30164,4000,800,false,true,32191,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32201,,,,30000,0,3,98,30166,4000,800,false,true,32201,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32211,,,,30000,0,3,98,30168,4000,800,false,true,32211,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32221,,,,30000,0,3,98,30170,4000,800,false,true,32221,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32231,,,,30000,0,3,98,30172,4000,800,false,true,32231,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
32241,,,,30000,0,3,98,30174,4000,800,false,true,32241,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33011,,,,30000,0,3,98,30175,3000,600,false,true,33011,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33021,,,,30000,0,3,98,30176,3000,600,false,true,33021,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33031,,,,30000,0,3,98,30177,3000,600,false,true,33031,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33041,,,,30000,0,3,98,30178,3000,600,false,true,33041,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33051,,,,30000,0,3,98,30179,4500,900,false,true,33051,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
33061,,,,30000,0,3,98,30180,4500,900,false,true,33061,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
34011,,,,30000,0,3,98,30162,4500,900,false,true,34011,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34021,,,,30000,0,3,98,30155,6000,1200,false,true,34021,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34031,,,,30000,0,3,98,30156,6000,1200,false,true,34031,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34041,,,,30000,0,3,98,30181,8000,1600,false,true,34041,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34051,,,,30000,0,3,98,30157,10000,2000,false,true,34051,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34061,,,,30000,0,3,98,30158,10000,2000,false,true,34061,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34071,,,,30000,0,3,98,30159,15000,3000,false,true,34071,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34081,,,,30000,0,3,98,30160,15000,3000,false,true,34081,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
34091,,,,30000,0,3,98,30161,25000,5000,false,true,34091,,-1,-1,-1,-1,"",6,0,0,-1,-1,-1,-1,""
22001,,,,22001,22001,6,70,1200,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj600"
22002,,,,22002,22002,6,70,1201,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj601"
22003,,,,22003,22003,6,70,1202,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj602"
22004,,,,22004,22004,6,70,1203,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj603"
22005,,,,22005,22005,6,70,1204,100000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,"ui_item_thumbnail_s01Fobj604"
22010,,,,22010,22010,2,73,13,1000,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22101,,,,22101,22101,8,73,424,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22102,,,,22102,22102,8,73,425,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22103,,,,22103,22103,8,73,426,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22104,,,,22104,22104,8,73,427,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22105,,,,22105,22105,8,73,428,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22106,,,,22106,22106,8,73,429,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
