int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
49,"","char_BANCHOLEOMON","chr049",6,0,0,0,3,0,1,0,1,0,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,2107,398,1017,1238,329,985,741,13,20151,"",1,30183,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27211,"",2,30061,"",25,27344,"",35,27011,"",45,3,2,3,0,1,0,20491,"",206,155,79,333,49,-1,0,-1
50,"","char_AGUMON","chr050",3,1,0,0,3,0,1,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,723,216,404,232,110,192,264,1,20491,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23641,"",2,27375,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20501,"",207,140,27,21,50,-1,0,-1
51,"","char_GAWAPPAMON","chr051",4,0,1,0,1,3,0,3,0,2,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,662,372,377,361,338,367,224,4,23481,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20111,"",2,27051,"",15,20701,"",25,0,"",1,2,1,1,0,1,0,20511,"",133,210,170,115,51,-1,0,-1
52,"","char_KAMEMON","chr052",3,0,1,3,0,0,1,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,511,284,150,354,136,271,153,13,23901,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21971,"",2,27002,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20521,"",129,183,101,44,52,-1,0,-1
53,"","char_KUDAMON","chr053",3,0,0,0,0,0,0,0,3,0,0,1,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,399,389,75,143,338,258,229,10,30063,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20402,"",2,34021,"",10,0,"",0,0,"",1,1,3,2,0,1,0,20531,"",224,230,236,22,53,-1,0,-1
54,"","char_GEOGREYMON","chr054",4,0,0,0,3,1,1,1,0,0,4,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,990,275,383,154,161,212,250,1,30091,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27375,"",2,20271,"",15,22153,"",25,0,"",1,2,2,3,0,1,0,20541,"",219,150,86,92,54,-1,0,-1
55,"","char_GAOMON","chr055",3,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,772,274,394,152,197,118,215,1,27342,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21681,"",2,22221,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20551,"",69,135,199,41,55,-1,0,-1
56,"","char_LALAMON","chr056",3,0,1,0,1,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,655,332,148,170,180,204,190,4,26051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24531,"",2,22081,"",10,0,"",0,0,"",1,1,3,2,0,1,0,20561,"",255,200,203,56,56,-1,0,-1
57,"","char_ROSEMON","chr057",6,0,1,0,1,0,1,4,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,99,1455,805,725,483,922,760,1003,4,20141,"",1,24551,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20281,"",2,26071,"",25,24391,"",35,30302,"",45,3,3,4,0,1,0,20571,"",174,38,48,367,57,-1,0,-1
58,"","char_SUNFLOWMON","chr058",4,0,1,0,1,0,0,3,0,0,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,1040,359,101,257,582,331,212,4,29091,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30191,"",2,21911,"",15,21351,"",25,0,"",1,2,3,4,0,1,0,20581,"",175,206,90,120,58,-1,0,-1
59,"","char_VOLCAMON","chr059",5,0,1,0,3,1,1,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1226,467,913,552,241,575,570,1,20192,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24001,"",2,24502,"",20,30253,"",30,27662,"",40,2,2,3,0,1,0,20591,"",240,60,13,256,59,-1,0,-1
60,"","char_PILEVOLCAMON","chr060",6,0,1,0,3,1,1,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1113,558,953,758,765,836,747,1,23111,"",1,21931,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25801,"",2,20361,"",25,26791,"",35,32231,"",45,3,2,3,0,1,0,20601,"",245,84,12,359,60,-1,0,-1
61,"","char_MONZAEMON","chr061",5,0,0,1,1,0,0,0,0,0,3,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,99,1621,461,597,484,745,627,397,4,34041,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24211,"",2,24652,"",20,20462,"",30,30112,"",40,2,2,6,0,1,0,20611,"",255,240,1,224,61,-1,0,-1
68,"","char_GAOGAMON","chr068",4,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,349,524,269,205,313,315,479,10,31042,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34071,"",2,30066,"",15,20421,"",25,0,"",1,2,2,3,0,1,0,20681,"",68,122,178,114,68,-1,0,-1
69,"","char_PLATINUMNUMEMON","chr069",6,0,2,0,0,1,0,0,0,4,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,99,389,755,510,2468,143,708,756,13,27384,"",1,20462,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20272,"",2,23431,"",25,20021,"",35,32231,"",45,3,2,3,0,1,0,20691,"",152,143,137,396,69,-1,0,-1
70,"","char_NUMEMON","chr070",4,0,2,0,1,3,0,3,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,99,937,303,206,316,170,330,208,13,30213,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26701,"",2,30113,"",15,21761,"",25,0,"",1,2,1,1,0,1,0,20701,"",130,192,22,160,70,-1,0,-1
71,"","char_RIZEGREYMON","chr071",5,0,0,1,0,1,0,0,0,0,0,3,3,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1700,558,873,720,245,486,808,1,30061,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30122,"",2,20481,"",20,20352,"",30,21812,"",40,2,2,3,0,1,0,20711,"",223,140,60,226,71,-1,0,-1
72,"","char_LEOMON","chr072",4,0,0,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,708,293,348,284,183,200,248,1,26881,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20361,"",2,27451,"",15,26061,"",25,0,"",1,2,2,3,0,1,0,20721,"",213,162,122,109,72,-1,0,-1
73,"","char_LILAMON","chr073",5,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,99,1411,807,256,363,891,597,489,4,30153,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21863,"",2,21771,"",20,24741,"",30,26772,"",40,2,3,4,0,1,0,20731,"",234,125,176,262,73,-1,0,-1
74,"","char_MACHGAOGAMON","chr074",5,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1637,371,901,376,706,549,790,7,27701,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27394,"",2,32171,"",20,26162,"",30,30336,"",40,2,2,3,0,1,0,20741,"",50,107,151,258,74,-1,0,-1
75,"","char_NEPTUNEMON","chr075",6,0,0,0,1,4,3,0,0,1,0,0,0,0,"",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1833,985,901,634,1036,1073,954,1,22111,"",1,21801,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32111,"",2,30062,"",25,20362,"",35,30111,"",45,3,2,3,0,1,0,20751,"",16,114,161,331,75,-1,0,-1
76,"","char_SHAWUJINMON","chr076",5,0,2,0,0,3,0,1,1,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1211,857,844,482,1065,481,927,4,30292,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27101,"",2,20151,"",20,23881,"",30,21461,"",40,2,2,3,0,1,0,20761,"",73,109,59,276,76,-1,0,-1
77,"","char_REPPAMON","chr077",4,0,0,0,1,0,0,1,3,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,453,629,216,209,407,300,502,10,27572,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22142,"",2,32191,"",15,27581,"",25,0,"",1,2,1,1,0,1,0,20771,"",131,139,147,110,77,-1,0,-1
78,"","char_GROWMON","chr078",4,0,2,0,3,1,1,0,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1050,381,449,215,159,215,279,1,23281,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21722,"",2,23211,"",15,21141,"",25,0,"",1,2,2,3,0,1,0,20781,"",221,96,76,145,78,-1,0,-1
79,"","char_SUPERSTARMON","chr079",5,0,1,1,0,0,0,1,0,0,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,99,1050,907,662,716,587,616,461,13,21732,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21942,"",2,21631,"",20,27281,"",30,20581,"",40,2,2,3,0,1,0,20791,"",245,214,0,238,79,-1,0,-1
80,"","char_MERCURYMON","chr080",6,0,2,0,0,0,0,3,3,1,3,0,0,2,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1286,624,1100,596,835,585,1307,7,23461,"",1,27401,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27381,"",2,31032,"",25,27033,"",35,23891,"",45,3,2,3,0,1,0,20801,"",63,136,131,409,80,-1,0,-1
81,"","char_IMPMON","chr081",3,0,2,0,3,0,1,0,0,3,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,576,260,189,91,380,162,229,4,21871,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24512,"",2,20443,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20811,"",84,56,104,60,81,-1,0,-1
82,"","char_HIPPOGRIFFOMON","chr082",5,0,1,0,3,1,0,1,3,0,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,1198,913,388,232,1308,546,932,4,30331,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30161,"",2,24911,"",20,27721,"",30,27322,"",40,2,2,8,0,1,0,20821,"",204,205,222,254,82,-1,0,-1
83,"","char_GRIFFOMON","chr083",6,0,1,0,0,0,1,0,3,0,3,1,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,883,1137,883,482,945,807,848,10,21401,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32171,"",2,27792,"",25,21341,"",35,30306,"",45,3,2,3,0,1,0,20831,"",200,162,93,347,83,-1,0,-1
84,"","char_TYILINMON","chr084",5,0,0,0,1,0,0,0,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,831,1014,856,734,727,409,1138,10,25101,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22181,"",2,21961,"",20,27371,"",30,27011,"",40,2,2,3,0,1,0,20841,"",11,115,74,213,84,-1,0,-1
85,"","char_VAMDEMON","chr085",5,0,2,0,0,0,0,0,0,0,3,1,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,99,1485,728,750,694,901,919,565,4,23971,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23151,"",2,22151,"",20,27392,"",30,26271,"",40,2,2,3,0,1,0,20851,"",58,77,116,267,85,-1,0,-1
86,"","char_SLEIPMON","chr086",6,0,0,1,3,0,3,0,0,1,0,0,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,99,1649,1133,577,842,876,1150,837,10,26211,"",1,20443,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23871,"",2,23991,"",25,30311,"",35,27481,"",45,3,2,3,0,1,0,20861,"",194,28,54,326,86,-1,0,-1
87,"","char_ANGEMON","chr087",4,0,0,0,0,3,0,0,0,0,1,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,592,463,312,264,403,250,289,4,34011,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23771,"",2,27772,"",15,21741,"",25,0,"",1,2,2,3,0,1,0,20871,"",174,176,181,84,87,-1,0,-1
88,"","char_OMEGAMON","chr088",7,0,0,0,3,0,3,0,1,0,1,3,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,99,2751,596,1406,1162,822,939,1125,1,30242,"",1,30223,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23431,"",2,27591,"",25,29091,"",35,26111,"",45,4,2,3,0,1,0,20881,"",206,214,227,430,88,-1,0,-1
90,"","char_GUILMON","chr090",3,0,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,538,172,452,213,109,110,275,1,24571,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24021,"",2,21972,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20901,"",225,99,78,64,90,-1,0,-1
91,"","char_STINGMON","chr091",4,0,3,3,1,0,1,3,0,1,1,3,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,782,400,346,189,267,221,274,7,34051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21263,"",2,26811,"",15,21352,"",25,0,"",1,2,2,3,0,1,0,20911,"",75,111,60,177,91,-1,0,-1
92,"","char_TAILMON","chr092",4,0,0,0,0,0,0,1,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,545,693,136,123,513,278,355,4,30112,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23901,"",2,30223,"",15,30132,"",25,0,"",1,2,3,2,0,1,0,20921,"",239,239,241,97,92,-1,0,-1
93,"","char_DEVIMON","chr093",4,0,2,1,3,0,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,556,285,473,170,482,230,264,4,26151,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27061,"",2,24071,"",15,29201,"",25,0,"",1,2,2,3,0,1,0,20931,"",57,57,65,156,93,-1,0,-1
94,"","char_SHINEGREYMON","chr094",6,0,0,0,3,1,1,0,0,0,3,0,3,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,2661,543,1114,573,600,451,1082,1,30091,"",1,27402,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30322,"",2,30052,"",25,26172,"",35,20051,"",45,3,2,3,0,1,0,20941,"",187,59,28,322,94,-1,0,-1
95,"","char_MIRAGEGAOGAMON","chr095",6,0,1,3,0,0,0,1,0,1,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,99,1261,771,855,755,565,537,1186,7,23751,"",1,30185,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20251,"",2,21721,"",25,26171,"",35,20041,"",45,3,2,3,0,1,0,20951,"",27,36,94,363,95,-1,0,-1
96,"","char_PATAMON","chr096",3,0,1,0,1,0,0,0,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,635,335,211,151,245,164,262,4,21786,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34061,"",2,30201,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20961,"",223,167,62,51,96,-1,0,-1
97,"","char_PICODEVIMON","chr097",3,0,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,364,296,316,156,177,180,297,7,20541,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21001,"",2,20771,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20971,"",86,117,159,72,97,-1,0,-1
98,"","char_JUMBOGAMEMON","chr098",6,0,1,0,1,3,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1869,450,1169,557,1211,806,587,1,23791,"",1,23381,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21011,"",2,21952,"",25,21921,"",35,34081,"",45,3,2,8,0,1,0,20981,"",90,151,91,353,98,-1,0,-1
100,"","char_WENDIMON","chr100",4,0,2,0,1,0,0,1,0,3,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,930,199,592,326,214,93,298,1,23851,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26231,"",2,30123,"",15,30231,"",25,0,"",1,2,2,8,0,1,0,21001,"",90,66,65,139,100,-1,0,-1
101,"","char_HOLYANGEMON","chr101",5,0,0,0,0,0,0,0,0,3,1,0,4,2,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,934,610,331,658,933,1011,426,4,22201,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22181,"",2,23021,"",20,24561,"",30,30312,"",40,2,2,3,0,1,0,21011,"",244,244,244,221,101,-1,0,-1
102,"","char_TURUIEMON","chr102",4,0,1,1,0,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,729,340,282,292,282,271,298,7,23081,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27041,"",2,23481,"",15,21792,"",25,0,"",1,2,3,2,0,1,0,21021,"",169,124,178,129,102,-1,0,-1
