string2 0,int32 1,empty 2,empty 3,empty 4,empty 5,empty 6,empty 7,empty 8,empty 9,empty 10,empty 11,empty 12,empty 13,empty 14,empty 15,empty 16,empty 17,empty 18,empty 19,empty 20,int8 21,int8 22,int8 23,int8 24,int8 25,int8 26
"alfo_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"alfo_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"barba_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"barba_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"barba_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"barba_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"barba_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"bel_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"bel_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"bel_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"bel_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"bel_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"belbl_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"belbl_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"belbl_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"belbl_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"belbl_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"lilis_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"lilis_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"lilis_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"lilis_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"lilis_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"belfrm_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"belfrm_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"belfrm_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"belfrm_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"belfrm_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"belfsm_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"belfsm_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"belfsm_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"belfsm_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"belfsm_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"ruches_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"ruches_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"ruches_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"ruches_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"ruches_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"freyd_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"freyd_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"freyd_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"freyd_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"freyd_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"aonb_001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"aonb_001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,-15
"aonb_001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-15,15
"aonb_001_3",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,15,15
"aonb_001_4",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-15,-15
"common001_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common001_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common001_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common002_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common002_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common002_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common003_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common003_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common003_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common004_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common004_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common004_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common005_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common005_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common005_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common006_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common006_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common006_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common007_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common007_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common007_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common008_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common008_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common008_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common009_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common009_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common009_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common010_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common010_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common010_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common011_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common011_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common011_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common012_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common012_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common012_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common013_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common013_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common013_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common014_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common014_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common014_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common015_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common015_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common015_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common016_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common016_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common016_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common017_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common017_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common017_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common018_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common018_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common018_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common019_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common019_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common019_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common020_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common020_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common020_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common021_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common021_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common021_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common022_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common022_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common022_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common023_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common023_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common023_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common024_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common024_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common024_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common025_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common025_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common025_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common026_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common026_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common026_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common027_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common027_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common027_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common028_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common028_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common028_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common029_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common029_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common029_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common030_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common030_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common030_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common031_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common031_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common031_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common032_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common032_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common032_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common033_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common033_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common033_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common034_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common034_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common034_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common035_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common035_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common035_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common036_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common036_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common036_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common037_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common037_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common037_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common038_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common038_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common038_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common039_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common039_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common039_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common040_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common040_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common040_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common041_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common041_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common041_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common042_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common042_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common042_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common043_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common043_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common043_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common044_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common044_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common044_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common045_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common045_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common045_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common046_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common046_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common046_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common047_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common047_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common047_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common048_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common048_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common048_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common049_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common049_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common049_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common050_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common050_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common050_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common051_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common051_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common051_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common052_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common052_1",1,,,,,,,,,,,,,,,,,,,,0,1,0,0,8,-8
"common052_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common053_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common053_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common053_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common054_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common054_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common054_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common055_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common055_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common055_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common056_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common056_1",1,,,,,,,,,,,,,,,,,,,,0,0,0,1,-8,8
"common056_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common057_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common057_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common057_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common058_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common058_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common058_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common059_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common059_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common059_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common060_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common060_1",1,,,,,,,,,,,,,,,,,,,,0,0,1,0,8,8
"common060_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common061_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common061_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common061_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common062_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common062_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common062_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common063_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common063_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common063_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common064_0",0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"common064_1",1,,,,,,,,,,,,,,,,,,,,1,0,0,0,-8,-8
"common064_2",1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
