int32 0,empty 1,empty 2,int32 3,int32 4,int32 5,int32 6,int32 7,int32 8,empty 9,int32 10,empty 11,int32 12,empty 13,int32 14,int32 15,int32 16,int32 17,int32 18,int32 19,int32 20,int32 21,int32 22,int32 23,int32 24,int32 25,int32 26,int16 27,int16 28,int16 29,int16 30,int16 31,int16 32,int32 33,int16 34,int16 35,int8 36,int8 37,int8 38,int8 39,int8 40,int8 41,int8 42,int8 43,int8 44,int8 45,int8 46,int8 47,int32 array 48,int32 array 49,int32 array 50,int32 array 51,int32 array 52,int32 array 53,int32 array 54,int32 array 55,int32 56,int32 57,empty 58,int32 59,int32 60,int32 61,int16 62,int16 63,int32 array 64,int32 65,int32 66
27081,,,27081,27081,0,3,1,0,,0,,0,,0,1,1,60,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,19,10,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27091,,,27091,27091,0,3,1,0,,0,,0,,0,1,2,25,150,1,0,0,4,-1,4,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27101,,,27101,27101,0,3,1,0,,0,,0,,0,1,1,90,200,1,0,0,0,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27111,,,27111,27111,0,3,1,0,,0,,0,,0,1,1,85,200,1,0,0,8,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27121,,,27121,27121,0,4,1,0,,0,,0,,0,1,1,30,200,1,0,0,1,-1,1,3,3,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27131,,,27131,27131,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,0,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,18,10,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27141,,,27141,27141,0,4,1,0,,0,,0,,0,1,1,85,200,1,0,0,4,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,13,10,10,0,0,0,-1,,0,0,0,0,0,0,0,0
27151,,,27151,27151,0,4,1,0,,0,,0,,0,1,1,110,200,1,0,0,8,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,13,10,30,0,0,0,-1,,0,0,0,0,0,0,0,0
27161,,,27161,27161,0,3,1,0,,0,,0,,0,1,1,50,200,1,0,0,1,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27181,,,27181,27181,0,3,1,0,,0,,0,,0,1,1,0,200,1,0,0,0,-1,1,1,1,15,0,0,2,0,0,0,-1,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27191,,,27191,27191,0,3,1,0,,0,,0,,0,1,1,115,200,1,0,0,0,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27201,,,27201,27201,0,3,1,0,,0,,0,,0,1,2,110,150,1,0,0,7,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27211,,,27211,27211,0,3,1,0,,0,,0,,0,1,2,105,150,1,0,0,9,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27221,,,27221,27221,0,3,1,0,,0,,0,,0,1,2,90,150,1,0,0,5,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,9 10 11 12 13,10 10 10 10 10,5 5 5 5 5,0,0,0,-1,,0,0,0,0,0,0,0,0
27231,,,27231,27231,0,3,1,0,,0,,0,,0,1,2,65,150,1,0,0,9,-1,4,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27261,,,27261,27261,0,3,1,0,,0,,0,,0,1,4,20,100,1,0,0,0,-1,4,1,1,15,5,0,2,0,0,0,-1,0,0,100,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27271,,,27271,27271,0,3,1,0,,0,,0,,0,1,1,2,100,1,0,2,5,-1,1,1,1,30,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27281,,,27281,27281,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,9,-1,1,1,1,5,5,0,2,0,0,0,-1,0,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27291,,,27291,27291,0,4,1,0,,0,,0,,0,1,1,75,200,1,0,0,8,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,4 5,0 0,15 15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27301,,,27301,27301,0,3,1,0,,0,,0,,0,1,1,1,100,1,0,2,4,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27311,,,27311,27311,0,3,1,0,,0,,0,,0,1,1,55,200,1,0,0,7,-1,1,2,2,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27321,,,27321,27321,0,3,1,0,,0,,0,,0,1,2,95,150,1,0,0,10,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27331,,,27331,27331,0,3,1,0,,0,,0,,0,1,2,125,150,1,0,0,9,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,6,0,100,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27341,,,27341,27341,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,0,-1,4,3,3,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27342,,,27342,27342,0,4,1,0,,0,,0,,0,1,0,0,100,0,0,0,0,15,8,1,1,25,0,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,0,0,0,-1,,0,0,0,0,0,0,0,0
27351,,,27351,27351,0,3,1,0,,0,,0,,0,1,2,90,150,1,0,0,9,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27371,,,27371,27371,0,3,1,0,,0,,0,,0,1,1,130,200,1,0,0,0,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,9,50,1,0,0,0,-1,,0,0,0,0,0,0,0,0
27381,,,27381,27381,0,3,1,0,,0,,0,,0,1,1,110,200,1,0,0,7,-1,4,1,1,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27382,,,27382,27382,0,4,1,0,,0,,0,,0,1,1,55,200,1,0,0,1,-1,1,2,2,25,5,0,2,0,0,0,-1,0,0,100,1,5,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27391,,,27391,27391,0,3,1,0,,0,,0,,0,1,2,80,150,1,0,0,9,-1,4,1,1,25,5,0,2,0,0,0,-1,0,1,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27392,,,27392,27392,0,4,1,0,,0,,0,,0,1,2,110,150,1,0,0,10,-1,1,1,1,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,18,10,100,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27401,,,27401,27401,0,3,1,0,,0,,0,,0,1,2,80,150,1,0,0,5,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27411,,,27411,27411,0,3,1,0,,0,,0,,0,1,1,50,200,1,0,0,1,-1,4,2,2,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27421,,,27421,27421,0,3,1,0,,0,,0,,0,1,2,75,150,1,0,0,9,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27431,,,27431,27431,0,3,1,0,,0,,0,,0,1,1,145,200,1,0,0,8,-1,1,1,1,30,5,0,2,0,0,0,-1,0,0,95,1,5,0,0,0,0,0,0,0,0,5,0,35,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27441,,,27441,27441,0,3,1,0,,0,,0,,0,1,1,65,200,1,0,0,1,-1,1,2,2,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27451,,,27451,27451,0,3,1,0,,0,,0,,0,1,1,20,200,1,0,0,5,-1,1,6,6,20,5,0,2,0,0,0,-1,0,0,100,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27471,,,27471,27471,0,3,1,0,,0,,0,,0,1,1,140,200,1,0,0,0,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27481,,,27481,27481,0,3,1,0,,0,,0,,0,1,4,25,100,1,0,0,0,-1,4,1,1,25,5,0,2,0,0,0,-1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27491,,,27491,27491,0,3,1,0,,0,,0,,0,1,1,30,200,1,0,0,0,-1,1,5,5,25,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27492,,,27492,27492,0,4,1,0,,0,,0,,0,4,0,0,100,0,0,0,0,12,8,1,1,50,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25 26,0 0,100 100,0,0,0,-1,,0,0,0,0,0,0,0,0
27501,,,27501,27501,0,4,1,0,,0,,0,,0,1,2,60,150,1,0,0,4,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27511,,,27511,27511,0,3,1,0,,0,,0,,0,1,2,110,150,1,0,0,9,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,9 10 11 12 13,10 10 10 10 10,5 5 5 5 5,0,0,0,-1,,0,0,0,0,0,0,0,0
27521,,,27521,27521,0,3,1,0,,0,,0,,0,1,1,80,200,1,0,0,8,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27531,,,27531,27531,0,3,1,0,,0,,0,,0,1,1,110,200,1,0,0,10,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27541,,,27541,27541,0,3,1,0,,0,,0,,0,1,2,70,150,1,0,0,10,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 15 16,0,0,-1,,0,0,0,0,0,0,0,0
27551,,,27551,27551,0,3,1,0,,0,,0,,0,1,2,30,150,1,0,0,4,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27561,,,27561,27561,0,4,1,0,,0,,0,,0,1,2,55,150,1,0,0,0,-1,4,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27571,,,27571,27571,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27572,,,27572,27572,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27581,,,27581,27581,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27591,,,27591,27591,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27601,,,27601,27601,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27611,,,27611,27611,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27621,,,27621,27621,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27631,,,27631,27631,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27641,,,27641,27641,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27651,,,27651,27651,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27661,,,27661,27661,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27701,,,27701,27701,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27711,,,27711,27711,0,3,1,0,,0,,0,,0,1,1,130,200,1,0,0,10,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,90,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27721,,,27721,27721,0,3,1,0,,0,,0,,0,1,1,150,200,1,0,0,0,-1,1,1,1,20,100,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27722,,,27722,27722,0,4,1,0,,0,,0,,0,1,2,1,100,1,0,2,10,-1,1,1,1,30,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,7,0,50,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27731,,,27731,27731,0,3,1,0,,0,,0,,0,1,1,130,200,1,0,0,4,-1,1,1,1,15,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27741,,,27741,27741,0,3,1,0,,0,,0,,0,1,2,2,100,1,0,2,5,-1,1,1,1,40,5,0,2,0,0,0,-1,0,0,100,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27751,,,27751,27751,0,3,1,0,,0,,0,,0,1,1,2,100,1,0,2,10,-1,1,1,1,50,5,0,2,0,0,0,-1,0,0,100,1,5,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27761,,,27761,27761,0,3,1,0,,0,,0,,0,1,1,200,200,1,0,0,1,-1,4,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,17,10,100,0,0,0,-1,,0,0,0,0,0,0,0,0
27771,,,27771,27771,0,3,1,0,,0,,0,,0,1,1,120,200,1,0,0,9,-1,1,1,1,20,5,0,2,0,0,0,-1,0,0,100,1,50,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27781,,,27781,27781,0,3,1,0,,0,,0,,0,1,1,20,200,1,0,0,10,-1,1,8,8,20,50,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27791,,,27791,27791,0,3,1,0,,0,,0,,0,1,2,1,100,1,0,2,9,-1,1,1,1,30,5,0,2,0,0,0,-1,0,0,100,1,5,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27811,,,27811,27811,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27812,,,27812,27812,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27821,,,27821,27821,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27822,,,27822,27822,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27831,,,27831,27831,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27832,,,27832,27832,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27841,,,27841,27841,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
27842,,,27842,27842,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29001,,,29001,29001,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29002,,,29002,29002,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29011,,,29011,29011,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29012,,,29012,29012,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29021,,,29021,29021,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29022,,,29022,29022,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29031,,,29031,29031,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29032,,,29032,29032,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29041,,,29041,29041,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29042,,,29042,29042,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29051,,,29051,29051,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29052,,,29052,29052,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29101,,,29101,29101,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29111,,,29111,29111,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29112,,,29112,29112,0,4,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29121,,,29121,29121,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
29131,,,29131,29131,0,3,1,0,,0,,0,,0,1,1,70,200,1,0,0,1,-1,1,1,1,5,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,0,0,0,0,0,0
30011,,,30011,30011,0,2,0,12001,,30011,,0,,1,1,1,65,200,1,0,0,1,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30012,,,30012,30012,0,2,0,12001,,30011,,0,,1,1,1,85,200,1,0,0,1,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30013,,,30013,30013,0,2,0,12001,,30011,,0,,1,1,1,105,200,1,0,0,1,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30021,,,30021,30021,0,2,0,12001,,30021,,0,,1,1,2,55,150,1,0,0,1,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30022,,,30022,30022,0,2,0,12001,,30022,,0,,1,1,2,75,150,1,0,0,1,-1,1,3,3,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30023,,,30023,30023,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,1,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
