int 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int 18,int 19,int 20,string2 21,string2 22,string2 23,int 24,int 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int 47,int 48,string2 49,float 50,int 51,float 52,float 53,float 54,float 55,int 56,float 57,float 58,float 59,float 60,bool 61,bool 62
10400,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0104",1,1,1,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10401,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10402,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10403,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0104",1,1,1,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10404,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0104",1,2,2,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10405,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0104",1,1,1,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10406,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0104",1,2,2,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10407,"A2020_dbef_80","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0104",1,1,1,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10408,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0104",1,2,2,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10409,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0104",1,2,2,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10410,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0104",1,3,3,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10411,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0104",1,2,7,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc_A20_200_210","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10412,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10413,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10414,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10415,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0104",1,1,1,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10416,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10417,"P2020_dbef_450","","","","","","","","","","","","","","","","bg_t0104",2,1,4,"","cam01_railcam","t0104p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10500,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0105",1,1,1,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10501,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10502,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10503,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0105",1,1,1,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10504,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0105",1,2,2,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10505,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0105",1,1,1,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10506,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0105",1,2,2,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10507,"A2020_dbef_80","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0105",1,1,1,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10508,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0105",1,2,2,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10509,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0105",1,2,2,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10510,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0105",1,3,3,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10511,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0105",1,2,7,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc_A20_200_210","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10512,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10513,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10514,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10515,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0105",1,1,1,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10516,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0105",2,1,4,"","cam01_railcam","t0105p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10600,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0106",1,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10601,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10602,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10603,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0106",1,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10604,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0106",1,2,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10605,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0106",1,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10606,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0106",1,2,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10607,"A2020_dbef_80","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0106",1,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10608,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0106",1,2,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10609,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0106",1,2,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10610,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0106",1,3,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10611,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0136",1,2,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc_A20_200_210","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10612,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10613,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10614,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10615,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0106",1,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10616,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0106",2,1,9,"","t0106_railcam","t0106p",-99,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10700,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0107",1,1,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10701,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0107",2,1,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10702,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_t0107",2,0,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10703,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0107",1,1,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10704,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0107",1,2,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10705,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0107",1,1,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10706,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0107",1,2,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10707,"A2020_dbef_80","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0107",1,1,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10708,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0107",1,2,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10709,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0107",1,2,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10710,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0107",1,3,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10711,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0107",1,2,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc_A20_200_210","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10712,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0107",2,1,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10713,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0107",2,1,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10714,"A2028_daft_430","","","","","","","","","","","","","","","","bg_t0107",2,3,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10715,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0107",2,1,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10716,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0107",1,1,9,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10717,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0107",2,1,4,"","cam01_railcam","t0107p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10800,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0108",1,1,1,"","cam01_railcam","t0108p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",35,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10801,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0108",2,1,4,"","cam01_railcam","t0108p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",35,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10802,"X2028_daft_0","X2028_daft_20","","","","","","","","","","","","","","","bg_t0108",2,0,9,"","cam01_railcam","t0108p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",35,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
10803,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0108",1,1,1,"","cam01_railcam","t0108p",0,0,4,"t01","t01npc","t01gim","t01prcs","","t01ctrl",35,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
