int32 0,string2 1,empty 2,int32 3,int32 4,float 5,int32 6,int32 7,string2 8,string2 9,int32 10,string2 11,int32 12,int32 13,int32 14,int32 15,int32 16,string2 17,int32 18,string2 19,string2 20,int32 21,string2 22,string2 23,int32 24,string2 25,string2 26,int32 27,string2 28,string2 29,int32 30,int32 31,int32 32,int32 33
4990902,"hazama_99_090_2",,1,4,35,0,0,"char_???","h",4990901,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4990903,"hazama_99_090_3",,1,4,35,0,0,"char_???","h",4990902,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991001,"hazama_99_100_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991002,"hazama_99_100_2",,1,4,35,0,0,"char_???","h",4991001,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991003,"hazama_99_100_3",,1,4,35,0,0,"char_???","h",4991002,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991004,"hazama_99_100_4",,1,4,35,0,0,"char_???","h",4991003,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991101,"hazama_99_110_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991102,"hazama_99_110_2",,1,4,35,0,0,"char_???","h",4991101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991103,"hazama_99_110_3",,1,4,35,0,0,"char_???","h",4991102,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991104,"hazama_99_110_4",,1,4,35,0,0,"char_???","h",4991103,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991201,"hazama_99_120_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991202,"hazama_99_120_2",,1,4,35,0,0,"char_???","h",4991201,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991301,"hazama_99_130_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991302,"hazama_99_130_2",,1,4,35,0,0,"char_???","h",4991301,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991401,"hazama_99_140_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991402,"hazama_99_140_2",,1,4,35,0,0,"char_???","h",4991401,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991501,"hazama_99_150_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991502,"hazama_99_150_2",,1,4,35,0,0,"char_???","h",4991501,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991601,"hazama_99_160_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991602,"hazama_99_160_2",,1,4,35,0,0,"char_???","h",4991601,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991701,"hazama_99_170_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991702,"hazama_99_170_2",,1,4,35,0,0,"char_???","h",4991701,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991801,"hazama_99_180_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991802,"hazama_99_180_2",,1,4,35,0,0,"char_???","h",4991801,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991901,"hazama_99_190_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4991902,"hazama_99_190_2",,1,4,35,0,0,"char_???","h",4991901,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4992001,"hazama_99_200_1",,1,0,0,0,0,"char_???","h",210,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
4992002,"hazama_99_200_2",,1,4,35,0,0,"char_???","h",4992001,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5000010,"dlc_000_010_1",,3,2,0,1,0,"char_MIREI","d",101,"",500,1,-1,0,0,"DIGITTER_FLAG_DLC_000_010",2,"FLAG_DLC_EP00_001","",0,"","",0,"","",0,"","",3,0,0,2
5000020,"dlc_000_020_1",,3,0,0,1,0,"char_MIREI","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5010010,"dlc_010_010_1",,3,2,0,1,0,"char_MIREI","d",101,"",510,1,-1,0,0,"DIGITTER_FLAG_DLC_010_010",2,"FLAG_DLC_EP01_001","",0,"","",0,"","",0,"","",3,0,0,2
5020010,"dlc_020_010_1",,3,2,0,1,0,"char_MIREI","d",101,"",520,1,-1,0,0,"DIGITTER_FLAG_DLC_020_010",2,"FLAG_DLC_EP02_001","",0,"","",0,"","",0,"","",3,0,0,2
5030010,"dlc_030_010_1",,3,2,0,1,0,"char_MIREI","d",101,"",530,1,-1,0,0,"DIGITTER_FLAG_DLC_030_010",2,"FLAG_DLC_EP03_001","",0,"","",0,"","",0,"","",3,0,0,2
5040010,"hazama_02_220_10",,3,0,0,0,0,"char_VADEMON","d",101,"",-1,-1,-1,0,0,"",0,"","DIGITTER_FLAG_DLC_040_010",0,"","",0,"","",0,"","",3,0,0,2
5040011,"hazama_02_220_40",,3,4,35,0,0,"char_VADEMON","d",5040010,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5040012,"hazama_02_220_20",,3,0,0,0,0,"char_VADEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5040013,"hazama_02_220_40",,3,4,35,0,0,"char_VADEMON","d",5040012,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5040014,"hazama_02_220_30",,3,0,0,0,0,"char_VADEMON","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
5040015,"hazama_02_220_40",,3,4,35,0,0,"char_VADEMON","d",5040014,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,0,0,2
6010010,"timejump_010_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
6020010,"timejump_020_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
6030010,"timejump_030_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
6040010,"timejump_040_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
6050010,"timejump_050_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
6060010,"timejump_060_010",,1,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
7010050,"arena_010_050",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_005",1,"","DIGITTER_FLAG_ARENA_005",0,"","",0,"","",0,"","",3,0,0,2
7010060,"arena_010_060",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_006",1,"","DIGITTER_FLAG_ARENA_006",0,"","",0,"","",0,"","",3,0,0,2
7010070,"arena_010_070",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_007",1,"","DIGITTER_FLAG_ARENA_007",0,"","",0,"","",0,"","",3,0,0,2
7010080,"arena_010_080",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_008",1,"","DIGITTER_FLAG_ARENA_008",0,"","",0,"","",0,"","",3,0,0,2
7010090,"arena_010_090",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_009",1,"","DIGITTER_FLAG_ARENA_009",0,"","",0,"","",0,"","",3,0,0,2
7010100,"arena_010_100",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_010",1,"","DIGITTER_FLAG_ARENA_010",0,"","",0,"","",0,"","",3,0,0,2
7010110,"arena_010_110",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_011",1,"","DIGITTER_FLAG_ARENA_011",0,"","",0,"","",0,"","",3,0,0,2
7010120,"arena_010_120",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_012",1,"","DIGITTER_FLAG_ARENA_012",0,"","",0,"","",0,"","",3,0,0,2
7010130,"arena_010_130",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_013",1,"","DIGITTER_FLAG_ARENA_013",0,"","",0,"","",0,"","",3,0,0,2
7010140,"arena_010_140",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_014",1,"","DIGITTER_FLAG_ARENA_014",0,"","",0,"","",0,"","",3,0,0,2
7010150,"arena_010_150",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_015",1,"","DIGITTER_FLAG_ARENA_015",0,"","",0,"","",0,"","",3,0,0,2
7010160,"arena_010_160",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_016",1,"","DIGITTER_FLAG_ARENA_016",0,"","",0,"","",0,"","",3,0,0,2
7010170,"arena_010_170",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_017",1,"","DIGITTER_FLAG_ARENA_017",0,"","",0,"","",0,"","",3,0,0,2
7010180,"arena_010_180",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_018",1,"","DIGITTER_FLAG_ARENA_018",0,"","",0,"","",0,"","",3,0,0,2
7010190,"arena_010_190",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_019",1,"","DIGITTER_FLAG_ARENA_019",0,"","",0,"","",0,"","",3,0,0,2
7010200,"arena_010_200",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_020",1,"","DIGITTER_FLAG_ARENA_020",0,"","",0,"","",0,"","",3,0,0,2
7010210,"arena_010_210",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_021",1,"","DIGITTER_FLAG_ARENA_021",0,"","",0,"","",0,"","",3,0,0,2
7010220,"arena_010_220",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_022",1,"","DIGITTER_FLAG_ARENA_022",0,"","",0,"","",0,"","",3,0,0,2
7010230,"arena_010_230",,1,0,0,0,0,"char_VOLCAMON","d",101,"",-1,-1,-1,0,0,"DIGITTER_FLAG_ARENA_023",1,"","DIGITTER_FLAG_ARENA_023",0,"","",0,"","",0,"","",3,0,0,2
8002006,"tut_2006",,5,2,0,0,0,"char_ADAMAS_Cloud","d",101,"",-1,-1,2006,0,2,"DIGITTER_FLAG_TUT_2006",2,"TUT_FLAG_4552","",0,"","",0,"","",0,"","",1,0,0,2
9999000,"recovery_start",,0,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
9999001,"recovery_end",,0,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,0,0,2
9999002,"evolution_possible",,5,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,3,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
9999003,"kizuna_possible",,5,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,4,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
9999004,"full_recovery",,0,0,0,0,0,"char_DIGIVICE","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",1,1,0,2
9999005,"digifarm_training_01",,2,0,0,0,0,"char_MIREI_CHILD","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
9999006,"digifarm_training_02",,2,0,0,0,0,"char_MIREI_CHILD","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
10000000,"dummy",,4,0,0,0,0,"dummy","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",2,1,0,2
10000001,"dummy",,4,0,0,0,0,"dummy","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
10000002,"dummy",,4,0,0,0,0,"dummy","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
10000003,"dummy",,4,0,0,0,0,"dummy","d",101,"",-1,-1,-1,0,0,"",0,"","",0,"","",0,"","",0,"","",3,1,0,2
