string2 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,int 9
"FLAG_MAIN_05_083",2793,170,60,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_084",2794,170,51,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_085",2795,170,71,"d",302,0,"start_03","A2020_dbef_171",2
"FLAG_MAIN_05_086",2796,170,51,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_087",2797,170,90,"d",301,0,"start_10","A2020_dbef_171",2
"FLAG_MAIN_05_088",2798,170,51,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_089",2799,170,51,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_090",2800,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_091",2801,170,53,"d",302,0,"start_00","A2020_dbef_170",1
"FLAG_MAIN_05_092",2802,170,53,"d",302,0,"start_00","A2020_dbef_170",1
"FLAG_MAIN_05_093",2803,170,53,"d",302,0,"start_00","A2020_dbef_170",1
"FLAG_MAIN_05_094",2804,170,51,"d",301,0,"start_10","A2020_dbef_170",1
"FLAG_MAIN_05_095",2805,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_096",2806,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_097",2807,170,111,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_098",2808,170,111,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_100",2810,170,111,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_101",2820,170,130,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_102",2822,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_103",2823,170,111,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_104",2824,170,111,"d",303,0,"start_00","A2020_dbef_172",2
"FLAG_MAIN_05_105",2825,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_106",2826,170,91,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_107",2827,170,130,"d",301,0,"start_10","A2020_dbef_172",2
"FLAG_MAIN_05_110",2830,170,170,"d",302,0,"start_03","A2020_dbef_173",2
"FLAG_MAIN_05_120",2840,170,170,"d",302,0,"start_03","A2020_dbef_173",2
"FLAG_MAIN_05_130",2850,170,200,"d",606,0,"start_00","A2020_dbef_173",2
"FLAG_MAIN_05_990",2870,170,200,"d",606,0,"start_00","A2020_dbef_173",2
"FLAG_MAIN_06_000",3000,180,1,"d",606,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_010",3010,180,10,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_015",3015,180,32,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_016",3016,180,32,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_017",3017,180,32,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_018",3018,180,32,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_019",3019,180,30,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_020",3020,180,30,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_021",3021,180,31,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_022",3022,180,31,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_023",3023,180,32,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_024",3024,180,32,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_025",3025,180,33,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_026",3026,180,33,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_027",3027,180,32,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_028",3028,180,32,"d",401,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_029",3029,180,32,"d",403,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_030",3030,180,50,"d",404,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_040",3040,180,60,"d",404,0,"start_00","A2020_dbef_180",1
"FLAG_MAIN_06_041",3041,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_042",3042,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_043",3043,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_044",3044,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_045",3045,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_046",3046,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_047",3047,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_048",3048,180,61,"d",407,0,"start_00","A2020_dbef_180",0
"FLAG_MAIN_06_050",3050,180,70,"d",406,0,"start_00","A2020_dbef_181",1
"FLAG_MAIN_06_060",3060,180,100,"d",404,0,"start_00","A2020_dbef_181",1
"FLAG_MAIN_07_000",3200,180,100,"d",404,0,"start_00","A2020_dbef_190",1
"FLAG_MAIN_07_010",3210,190,10,"e",5,0,"start_00","A2020_dbef_190",1
"FLAG_MAIN_07_015",3215,190,10,"e",5,0,"start_00","A2020_dbef_190",1
"FLAG_MAIN_07_020",3220,190,40,"d",606,0,"start_00","A2020_dbef_190",1
"FLAG_MAIN_07_030",3230,190,70,"h",101,0,"start_00","A2020_dbef_190",1
"FLAG_MAIN_07_040",3240,200,10,"t",301,0,"start_00","A2020_dbef_200",2
"FLAG_MAIN_07_050",3250,200,30,"t",102,0,"start_00","A2020_dbef_200",2
"FLAG_MAIN_07_053",3253,200,30,"t",108,0,"start_01","A2020_dbef_200",2
"FLAG_MAIN_07_054",3254,210,10,"t",108,0,"start_01","A2020_dbef_210",2
"FLAG_MAIN_07_054B",3255,210,10,"t",108,0,"start_01","A2020_dbef_210",2
"FLAG_MAIN_07_054C",3256,210,10,"t",109,0,"start_01","A2020_dbef_210",2
"FLAG_MAIN_07_055",3260,210,11,"t",109,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_056",3263,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_057",3264,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_058",3265,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_059",3266,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_063",3267,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_061B",3269,210,13,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_060",3270,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_060B",3271,210,12,"d",1101,0,"start_00","A2020_dbef_210",2
"FLAG_MAIN_07_061",3272,210,13,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_065",3273,210,15,"d",1001,0,"start_04","A2020_dbef_210",2
"FLAG_MAIN_07_058B",3274,210,16,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_070B",3275,210,16,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_066",3276,210,16,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_067",3277,210,16,"d",1102,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_068",3278,210,17,"t",303,0,"start_02","A2020_dbef_210",2
"FLAG_MAIN_07_069",3279,210,18,"t",302,0,"start_01","A2020_dbef_210",2
"FLAG_MAIN_07_070",3280,220,10,"e",7,0,"start_00","A2028_daft_220",1
"FLAG_MAIN_07_080",3290,220,20,"t",3001,0,"start_00","A2028_daft_220",1
"FLAG_MAIN_07_085",3295,220,20,"t",3001,0,"start_00","A2028_daft_220",1
"FLAG_MAIN_08_000",3400,230,10,"t",101,0,"start_20","A2028_daft_230",1
"FLAG_MAIN_08_005",3405,230,11,"t",103,0,"start_00","A2028_daft_230",1
"FLAG_MAIN_08_007",3407,230,12,"t",109,0,"start_00","A2028_daft_230",1
"FLAG_MAIN_08_010",3410,230,20,"t",403,0,"start_00","A2028_daft_230",1
"FLAG_MAIN_08_020",3420,235,40,"t",401,0,"start_00","A2028_daft_230",1
"FLAG_MAIN_08_025",3425,235,50,"d",1301,0,"start_20","A2028_daft_230",1
"FLAG_MAIN_08_026",3426,235,50,"d",1301,0,"start_20","A2028_daft_230",1
"FLAG_MAIN_08_027",3427,235,50,"d",1304,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_028",3428,235,50,"d",1304,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_030",3430,235,50,"d",1304,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_031",3431,235,50,"d",1202,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_035",3435,235,52,"d",1204,0,"start_00","A2028_daft_230",1
"FLAG_MAIN_08_036",3436,235,52,"d",1206,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_037",3437,235,52,"d",1206,0,"start_01","A2028_daft_230",1
"FLAG_MAIN_08_040",3440,235,53,"d",1204,0,"start_05","A2028_daft_230",1
"FLAG_MAIN_08_043",3443,240,30,"d",1204,0,"start_01","A2028_daft_240",1
"FLAG_MAIN_08_045",3445,250,10,"d",216,0,"start_01","A2028_daft_250",2
"FLAG_MAIN_08_050",3450,250,20,"d",201,0,"start_00","A2028_daft_250",2
"FLAG_MAIN_08_060",3460,250,30,"d",204,0,"start_00","A2028_daft_250",2
"FLAG_MAIN_09_000",3600,250,30,"d",204,0,"start_00","A2028_daft_250",2
"FLAG_MAIN_09_005",3605,250,35,"d",201,0,"start_01","A2028_daft_250",2
"FLAG_MAIN_09_027",3627,260,20,"d",201,0,"start_00","A2028_daft_260",2
"FLAG_MAIN_09_028",3628,260,30,"d",306,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_029",3629,260,60,"d",302,0,"start_20","A2028_daft_260",1
"FLAG_MAIN_09_030",3630,260,70,"d",301,0,"start_03","A2028_daft_260",1
"FLAG_MAIN_09_033",3633,260,80,"d",308,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_034",3634,260,80,"d",308,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_035",3635,260,80,"d",308,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_036",3636,260,80,"d",308,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_037",3637,260,80,"d",308,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_040",3640,260,100,"d",304,0,"start_20","A2028_daft_260",1
"FLAG_MAIN_09_043",3643,260,100,"d",304,0,"start_20","A2028_daft_260",1
"FLAG_MAIN_09_045",3645,260,110,"d",304,0,"start_01","A2028_daft_260",1
"FLAG_MAIN_09_046",3646,260,110,"d",304,0,"start_01","A2028_daft_260",1
"FLAG_MAIN_09_047",3647,260,120,"d",301,0,"start_20","A2028_daft_260",1
"FLAG_MAIN_09_048",3648,260,130,"d",305,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_049",3649,260,130,"d",305,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_050",3650,270,10,"t",3001,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_051",3651,260,130,"d",305,0,"start_00","A2028_daft_260",1
"FLAG_MAIN_09_053",3653,270,20,"t",3003,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_055",3655,270,30,"t",3001,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_057",3657,270,40,"t",3002,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_058",3658,270,40,"t",3002,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_059",3659,270,40,"t",3002,0,"start_00","A2028_daft_270",1
"FLAG_MAIN_09_060",3660,280,10,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_061",3661,280,11,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_062",3662,280,11,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_063",3663,280,11,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_064",3664,280,12,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_065",3665,280,12,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_066",3666,280,40,"d",306,0,"start_00","P2028_daft_280",1
"FLAG_MAIN_09_067",3667,280,40,"d",306,0,"start_00","P2028_daft_280",1
"FLAG_MAIN_09_068",3668,280,11,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_069",3669,280,11,"d",302,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_070",3670,280,50,"d",305,0,"start_20","P2028_daft_280",1
"FLAG_MAIN_09_071",3671,280,40,"d",306,0,"start_00","P2028_daft_280",1
"FLAG_MAIN_09_075",3675,280,110,"t",3001,0,"start_00","A2028_daft_280",1
"FLAG_MAIN_09_077",3677,280,110,"t",3001,0,"start_00","A2028_daft_280",1
"FLAG_MAIN_09_078",3678,280,110,"t",3001,0,"start_00","A2028_daft_280",1
"FLAG_MAIN_09_080",3680,285,10,"d",302,0,"start_20","A2028_daft_280",1
"FLAG_MAIN_09_081",3681,285,20,"d",302,0,"start_20","A2028_daft_280",1
"FLAG_MAIN_09_082",3682,285,30,"d",306,0,"start_00","A2028_daft_280",1
"FLAG_MAIN_09_082B",3683,285,40,"d",201,0,"start_20","A2028_daft_280",2
"FLAG_MAIN_09_083",3684,285,50,"d",216,0,"start_00","A2028_daft_280",2
"FLAG_MAIN_09_084",3685,285,60,"d",1204,0,"start_20","A2028_daft_280",1
"FLAG_MAIN_09_090",3690,285,70,"d",1205,0,"start_00","A2028_daft_280",1
"FLAG_MAIN_10_000",3800,290,1,"d",1205,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_001",3801,290,10,"d",201,0,"start_00","A2028_daft_290",2
"FLAG_MAIN_10_002",3802,290,20,"d",402,0,"start_05","A2028_daft_290",1
"FLAG_MAIN_10_003",3803,290,40,"d",404,0,"start_01","A2028_daft_290",1
"FLAG_MAIN_10_004",3804,290,50,"d",404,0,"start_01","A2028_daft_290",1
"FLAG_MAIN_10_005",3805,290,60,"d",406,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_006",3806,290,20,"d",402,0,"start_05","A2028_daft_290",1
"FLAG_MAIN_10_007",3807,290,20,"d",402,0,"start_05","A2028_daft_290",1
"FLAG_MAIN_10_008",3808,290,20,"d",402,0,"start_05","A2028_daft_290",1
"FLAG_MAIN_10_009",3809,290,60,"d",406,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_009B",3810,290,70,"t",3001,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_010",3811,290,70,"t",3001,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_006B",3812,290,60,"d",402,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_015",3815,290,80,"t",3001,0,"start_00","A2028_daft_290",1
"FLAG_MAIN_10_020",3820,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_021",3821,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_022",3822,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_023",3823,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_024",3824,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_025",3825,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_026",3826,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_023B",3827,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_030",3830,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_031",3831,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_032",3832,300,10,"d",402,0,"start_07","P2028_daft_300",1
"FLAG_MAIN_10_040",3840,300,40,"h",601,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_041",3841,300,40,"h",601,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_042",3842,300,40,"h",601,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_043",3843,300,40,"h",601,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_045",3845,300,41,"h",601,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_047",3847,300,50,"h",601,0,"start_03","P2028_daft_300",1
"FLAG_MAIN_10_048",3848,300,51,"d",404,0,"start_09","P2028_daft_300",1
"FLAG_MAIN_10_050",3850,300,60,"d",406,0,"start_00","P2028_daft_300",1
"FLAG_MAIN_10_053",3853,300,60,"d",406,0,"start_00","A2028_daft_300",1
"FLAG_MAIN_10_054",3854,300,60,"d",406,0,"start_00","A2028_daft_300",1
"FLAG_MAIN_10_055",3855,300,60,"d",406,0,"start_00","A2028_daft_300",1
"FLAG_MAIN_10_058",3858,300,60,"d",406,0,"start_00","A2028_daft_300",1
"FLAG_MAIN_10_059",3859,300,60,"d",404,0,"start_00","A2028_daft_300",1
"FLAG_MAIN_10_060",3860,310,1,"d",404,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_10_070",3870,310,10,"d",1205,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_000",4000,310,20,"d",501,0,"start_09","A2028_daft_310",1
"FLAG_MAIN_11_003",4003,310,20,"d",501,0,"start_09","A2028_daft_310",1
"FLAG_MAIN_11_005",4005,310,30,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_008",4008,310,30,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_009",4009,310,30,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_010",4010,310,31,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_015",4015,310,30,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_020",4020,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_021",4021,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_022",4022,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_023",4023,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_024",4024,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_025",4025,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_029",4029,310,40,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_030",4030,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_040",4040,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_045",4045,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_050",4050,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_054",4054,310,50,"t",101,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_055",4055,310,41,"t",121,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_056",4056,310,50,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_057",4057,310,50,"d",1204,0,"start_00","A2028_daft_310",1
"FLAG_MAIN_11_060",4060,310,70,"d",501,0,"start_09","A2028_daft_310",1
"FLAG_MAIN_11_070",4070,310,80,"t",3001,0,"start_00","A2028_daft_311",1
"FLAG_MAIN_11_080",4080,320,10,"t",121,0,"start_50","P2028_daft_320",1
"FLAG_MAIN_11_085",4085,320,10,"t",121,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_11_086",4090,320,20,"d",501,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_010",4200,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_015",4205,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_020",4210,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_025",4215,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_026",4216,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_027",4217,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_028",4218,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_029",4219,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_030",4220,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_031",4221,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_032",4222,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_035",4225,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_040",4230,320,20,"d",506,0,"start_00","P2028_daft_320",1
"FLAG_MAIN_12_050",4240,320,70,"t",3002,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_053",4243,320,70,"t",3002,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_055",4245,320,70,"t",3002,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_060",4250,330,1,"d",506,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_063",4253,330,1,"d",506,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_070",4260,330,10,"d",1205,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_12_130",4320,330,50,"d",1206,0,"start_00","A2028_daft_330",1
"FLAG_MAIN_13_010",4330,340,1,"d",1206,0,"start_00","A2028_daft_340",1
"FLAG_MAIN_13_020",4340,340,1,"d",1206,0,"start_00","A2028_daft_340",1
"FLAG_MAIN_13_030",4350,340,10,"d",1304,0,"start_00","A2028_daft_341",1
"FLAG_MAIN_13_040",4360,340,30,"t",304,0,"start_20","A2028_daft_342",3
"FLAG_MAIN_13_045",4365,340,30,"t",304,0,"start_20","A2028_daft_342",3
"FLAG_MAIN_13_046",4366,340,30,"t",304,0,"start_20","A2028_daft_342",3
"FLAG_MAIN_13_047",4367,340,30,"t",304,0,"start_20","A2028_daft_342",3
"FLAG_MAIN_13_050",4370,340,30,"t",304,0,"start_20","A2028_daft_342",3
"FLAG_MAIN_13_070",4390,340,30,"t",3001,0,"start_01","P2028_daft_350",1
"FLAG_MAIN_13_080",4400,340,30,"t",3002,0,"start_01","P2028_daft_350",1
"FLAG_MAIN_13_085",4405,350,10,"t",3001,0,"start_01","P2028_daft_350",1
"FLAG_MAIN_13_090",4410,350,10,"d",1204,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_091",4411,350,10,"d",1204,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_095",4415,350,40,"d",1204,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_100",4420,350,40,"d",1205,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_110",4423,350,40,"d",1205,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_120",4425,350,40,"d",1205,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_130",4430,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_140",4460,350,40,"d",1205,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_141",4461,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_142",4462,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_143",4463,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_144",4464,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_145",4465,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_146",4466,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_147",4467,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_148",4468,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_149",4469,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_150",4470,350,90,"d",202,0,"start_05","P2028_daft_350",1
"FLAG_MAIN_13_151",4471,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_152",4472,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_153",4473,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_154",4474,350,80,"d",201,0,"start_00","P2028_daft_350",1
"FLAG_MAIN_13_160",4480,350,90,"d",202,0,"start_05","P2028_daft_350",1
"FLAG_MAIN_13_170",4486,350,100,"t",3001,0,"start_00","A2028_daft_350",1
"FLAG_MAIN_13_171",4487,350,100,"t",3001,0,"start_00","A2028_daft_350",1
"FLAG_MAIN_13_175",4490,350,100,"t",3001,0,"start_00","A2028_daft_350",1
"FLAG_MAIN_13_180",4495,350,110,"d",204,0,"start_00","A2028_daft_350",2
"TUT_FLAG_4500",4500,-1,0,"",0,0,"","FirstPresent",1
"TUT_FLAG_4501",4501,-1,0,"",0,0,"","FirstPresent",1
"TUT_FLAG_4502",4502,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4503",4503,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4504",4504,20,180,"d",1407,0,"start_00","X2028_daft_23",1
"TUT_FLAG_4505",4505,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4506",4506,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4507",4507,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4508",4508,-1,0,"",0,0,"","FirstPresent",1
"TUT_FLAG_4509",4509,-1,0,"",0,0,"","FirstPresent",1
"TUT_FLAG_4510",4510,90,41,"t",103,0,"start_00","A2020_dbef_90",1
"TUT_FLAG_4511",4511,90,41,"t",103,0,"start_00","A2020_dbef_90",1
"TUT_FLAG_4512",4512,20,180,"d",1407,0,"start_00","X2028_daft_23",1
"TUT_FLAG_4513",4513,20,180,"d",1407,0,"start_00","X2028_daft_23",1
"TUT_FLAG_4514",4514,-1,0,"",0,0,"","FirstPresent",1
"TUT_FLAG_4515",4515,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4516",4516,360,10,"d",702,0,"start_00","A2028_daft_360",1
"TUT_FLAG_4517",4517,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4518",4518,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4519",4519,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4520",4520,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4521",4521,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4522",4522,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4523",4523,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4524",4524,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4525",4525,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4526",4526,10,90,"d",1003,0,"start_00","X2028_daft_10",1
"TUT_FLAG_4527",4527,10,90,"d",1003,0,"start_00","X2028_daft_10",1
