int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
49,"","char_BANCHOLEOMON","chr049",6,0,0,0,3,0,1,0,1,0,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1917,488,1120,1120,445,760,765,13,30203,"",1,27712,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23681,"",2,24252,"",25,26991,"",35,27081,"",45,3,2,3,0,1,0,20491,"",206,155,79,333,49,-1,0,-1
50,"","char_AGUMON","chr050",3,1,0,0,3,0,1,0,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,595,176,375,250,105,150,205,1,30313,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30031,"",2,30305,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20501,"",207,140,27,21,50,-1,0,-1
51,"","char_GAWAPPAMON","chr051",4,0,1,0,1,3,0,3,0,2,0,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,714,464,315,295,340,295,310,4,27493,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24392,"",2,20251,"",15,20862,"",25,0,"",1,2,1,1,0,1,0,20511,"",133,210,170,115,51,-1,0,-1
52,"","char_KAMEMON","chr052",3,0,1,3,0,0,1,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,581,264,170,285,140,230,135,13,20321,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26231,"",2,30221,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20521,"",129,183,101,44,52,-1,0,-1
53,"","char_KUDAMON","chr053",3,0,0,0,0,0,0,0,3,0,0,1,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,475,416,75,165,350,210,260,10,30211,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20361,"",2,27211,"",10,0,"",0,0,"",1,1,3,2,0,1,0,20531,"",224,230,236,22,53,-1,0,-1
54,"","char_GEOGREYMON","chr054",4,0,0,0,3,1,1,1,0,0,4,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1036,392,400,200,155,175,300,1,26761,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30203,"",2,22081,"",15,27496,"",25,0,"",1,2,2,3,0,1,0,20541,"",219,150,86,92,54,-1,0,-1
55,"","char_GAOMON","chr055",3,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,595,224,305,165,190,145,240,1,24311,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20982,"",2,21971,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20551,"",69,135,199,41,55,-1,0,-1
56,"","char_LALAMON","chr056",3,0,1,0,1,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,623,272,190,190,205,205,195,4,21031,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21942,"",2,20901,"",10,0,"",0,0,"",1,1,3,2,0,1,0,20561,"",255,200,203,56,56,-1,0,-1
57,"","char_ROSEMON","chr057",6,0,1,0,1,0,1,4,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,99,1463,1024,820,690,1075,800,785,4,23462,"",1,24652,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20551,"",2,21721,"",25,20811,"",35,22231,"",45,3,3,4,0,1,0,20571,"",174,38,48,367,57,-1,0,-1
58,"","char_SUNFLOWMON","chr058",4,0,1,0,1,0,0,3,0,0,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,896,480,125,200,490,420,210,4,30061,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26831,"",2,22341,"",15,21786,"",25,0,"",1,2,3,4,0,1,0,20581,"",175,206,90,120,58,-1,0,-1
59,"","char_VOLCAMON","chr059",5,0,1,0,3,1,1,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1631,448,840,665,330,485,590,1,23051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24571,"",2,27722,"",20,27251,"",30,23821,"",40,2,2,3,0,1,0,20591,"",240,60,13,256,59,-1,0,-1
60,"","char_PILEVOLCAMON","chr060",6,0,1,0,3,1,1,0,0,0,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1372,760,950,905,775,895,760,1,30274,"",1,26151,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33011,"",2,25641,"",25,20911,"",35,20431,"",45,3,2,3,0,1,0,20601,"",245,84,12,359,60,-1,0,-1
61,"","char_MONZAEMON","chr061",5,0,0,1,1,0,0,0,0,0,3,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,99,1631,576,665,575,775,705,495,4,21422,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24172,"",2,30302,"",20,30243,"",30,22153,"",40,2,2,6,0,1,0,20611,"",255,240,1,224,61,-1,0,-1
68,"","char_GAOGAMON","chr068",4,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,413,480,300,225,315,265,375,10,32151,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30302,"",2,30053,"",15,30306,"",25,0,"",1,2,2,3,0,1,0,20681,"",68,122,178,114,68,-1,0,-1
69,"","char_PLATINUMNUMEMON","chr069",6,0,2,0,0,1,0,0,0,4,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,99,420,864,430,2500,125,820,700,13,20391,"",1,21991,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20241,"",2,24511,"",25,24111,"",35,21722,"",45,3,2,3,0,1,0,20691,"",152,143,137,396,69,-1,0,-1
70,"","char_NUMEMON","chr070",4,0,2,0,1,3,0,3,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,99,1036,400,200,375,155,275,220,13,21881,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25781,"",2,27431,"",15,20781,"",25,0,"",1,2,1,1,0,1,0,20701,"",130,192,22,160,70,-1,0,-1
71,"","char_RIZEGREYMON","chr071",5,0,0,1,0,1,0,0,0,0,0,3,3,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1631,592,1015,575,330,475,750,1,22221,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24921,"",2,24921,"",20,32031,"",30,21742,"",40,2,2,3,0,1,0,20711,"",223,140,60,226,71,-1,0,-1
72,"","char_LEOMON","chr072",4,0,0,0,1,0,0,0,3,1,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,826,264,400,325,200,265,240,1,21391,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23451,"",2,26162,"",15,23832,"",25,0,"",1,2,2,3,0,1,0,20721,"",213,162,122,109,72,-1,0,-1
73,"","char_LILAMON","chr073",5,0,1,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,99,1288,888,265,485,1110,805,620,4,20511,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20131,"",2,26041,"",20,20941,"",30,23131,"",40,2,3,4,0,1,0,20731,"",234,125,176,262,73,-1,0,-1
74,"","char_MACHGAOGAMON","chr074",5,0,1,0,0,0,3,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1547,528,840,400,550,530,885,7,27742,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27032,"",2,21461,"",20,27431,"",30,26111,"",40,2,2,3,0,1,0,20741,"",50,107,151,258,74,-1,0,-1
75,"","char_NEPTUNEMON","chr075",6,0,0,0,1,4,3,0,0,1,0,0,0,0,"",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1736,960,1055,580,1030,830,860,1,30203,"",1,31012,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27402,"",2,30323,"",25,30203,"",35,20901,"",45,3,2,3,0,1,0,20751,"",16,114,161,331,75,-1,0,-1
76,"","char_SHAWUJINMON","chr076",5,0,2,0,0,3,0,1,1,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1021,776,685,500,890,635,725,4,27332,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30124,"",2,22133,"",20,24171,"",30,30281,"",40,2,2,3,0,1,0,20761,"",73,109,59,276,76,-1,0,-1
77,"","char_REPPAMON","chr077",4,0,0,0,1,0,0,1,3,0,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,482,568,225,250,315,265,400,10,21321,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20864,"",2,30244,"",15,27332,"",25,0,"",1,2,1,1,0,1,0,20771,"",131,139,147,110,77,-1,0,-1
78,"","char_GROWMON","chr078",4,0,2,0,3,1,1,0,0,3,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,826,344,400,275,190,235,300,1,30291,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20941,"",2,33031,"",15,25751,"",25,0,"",1,2,2,3,0,1,0,20781,"",221,96,76,145,78,-1,0,-1
79,"","char_SUPERSTARMON","chr079",5,0,1,1,0,0,0,1,0,0,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,99,1113,888,645,750,665,750,590,13,20752,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20731,"",2,23991,"",20,30083,"",30,21282,"",40,2,2,3,0,1,0,20791,"",245,214,0,238,79,-1,0,-1
80,"","char_MERCURYMON","chr080",6,0,2,0,0,0,0,3,3,1,3,0,0,2,"",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,1519,720,1080,645,950,725,1190,7,24192,"",1,23441,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30192,"",2,30193,"",25,32161,"",35,23761,"",45,3,2,3,0,1,0,20801,"",63,136,131,409,80,-1,0,-1
81,"","char_IMPMON","chr081",3,0,2,0,3,0,1,0,0,3,0,0,1,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,468,320,245,115,350,180,245,4,23761,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20771,"",2,23951,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20811,"",84,56,104,60,81,-1,0,-1
82,"","char_HIPPOGRIFFOMON","chr082",5,0,1,0,3,1,0,1,3,0,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,944,1000,510,290,1040,555,750,4,30036,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22081,"",2,21871,"",20,26131,"",30,27472,"",40,2,2,8,0,1,0,20821,"",204,205,222,254,82,-1,0,-1
83,"","char_GRIFFOMON","chr083",6,0,1,0,0,0,1,0,3,0,3,1,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,99,1239,928,870,515,980,675,990,10,20952,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24111,"",2,20731,"",25,20711,"",35,21932,"",45,3,2,3,0,1,0,20831,"",200,162,93,347,83,-1,0,-1
84,"","char_TYILINMON","chr084",5,0,0,0,1,0,0,0,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,861,784,665,620,830,485,880,10,20941,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24081,"",2,24841,"",20,26031,"",30,30305,"",40,2,2,3,0,1,0,20841,"",11,115,74,213,84,-1,0,-1
85,"","char_VAMDEMON","chr085",5,0,2,0,0,0,0,0,0,0,3,1,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,99,1372,592,745,647,995,847,540,4,27401,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30171,"",2,27033,"",20,28441,"",30,27472,"",40,2,2,3,0,1,0,20851,"",58,77,116,267,85,-1,0,-1
86,"","char_SLEIPMON","chr086",6,0,0,1,3,0,3,0,0,1,0,0,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,99,1281,928,775,855,1080,935,1035,10,25941,"",1,30102,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,23851,"",2,23441,"",25,21291,"",35,27531,"",45,3,2,3,0,1,0,20861,"",194,28,54,326,86,-1,0,-1
87,"","char_ANGEMON","chr087",4,0,0,0,0,3,0,0,0,0,1,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,623,392,350,225,440,315,250,4,23921,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20021,"",2,27711,"",15,29201,"",25,0,"",1,2,2,3,0,1,0,20871,"",174,176,181,84,87,-1,0,-1
88,"","char_OMEGAMON","chr088",7,0,0,0,3,0,3,0,1,0,1,3,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,99,2156,792,1430,1070,1165,940,970,1,21792,"",1,30124,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26142,"",2,32071,"",25,20982,"",35,23871,"",45,4,2,3,0,1,0,20881,"",206,214,227,430,88,-1,0,-1
90,"","char_GUILMON","chr090",3,0,2,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,623,224,385,165,105,125,240,1,27493,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,21502,"",2,21291,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20901,"",225,99,78,64,90,-1,0,-1
91,"","char_STINGMON","chr091",4,0,3,3,1,0,1,3,0,1,1,3,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,756,344,400,150,220,175,375,7,24174,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22141,"",2,21381,"",15,31051,"",25,0,"",1,2,2,3,0,1,0,20911,"",75,111,60,177,91,-1,0,-1
92,"","char_TAILMON","chr092",4,0,0,0,0,0,0,1,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,609,536,150,175,500,315,325,4,23961,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32191,"",2,20472,"",15,21742,"",25,0,"",1,2,3,2,0,1,0,20921,"",239,239,241,97,92,-1,0,-1
93,"","char_DEVIMON","chr093",4,0,2,1,3,0,0,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,693,392,375,200,420,295,240,4,27371,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,27001,"",2,21881,"",15,27211,"",25,0,"",1,2,2,3,0,1,0,20931,"",57,57,65,156,93,-1,0,-1
94,"","char_SHINEGREYMON","chr094",6,0,0,0,3,1,1,0,0,0,3,0,3,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,2373,760,1205,560,490,535,860,1,21781,"",1,24261,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,25841,"",2,23431,"",25,20864,"",35,30151,"",45,3,2,3,0,1,0,20941,"",187,59,28,322,94,-1,0,-1
95,"","char_MIRAGEGAOGAMON","chr095",6,0,1,3,0,0,0,1,0,1,0,3,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,99,1645,760,1035,605,755,625,1035,7,23151,"",1,27782,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26761,"",2,32101,"",25,26311,"",35,27031,"",45,3,2,3,0,1,0,20951,"",27,36,94,363,95,-1,0,-1
96,"","char_PATAMON","chr096",3,0,1,0,1,0,0,0,3,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,496,360,165,140,300,195,205,4,30305,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,22321,"",2,30283,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20961,"",223,167,62,51,96,-1,0,-1
97,"","char_PICODEVIMON","chr097",3,0,2,0,1,3,0,0,0,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,461,304,275,165,220,150,265,7,21151,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24161,"",2,27301,"",10,0,"",0,0,"",1,1,1,1,0,1,0,20971,"",86,117,159,72,97,-1,0,-1
98,"","char_JUMBOGAMEMON","chr098",6,0,1,0,1,3,0,0,0,1,0,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,2163,560,1250,690,950,690,650,1,30112,"",1,27402,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,24541,"",2,30333,"",25,21321,"",35,29071,"",45,3,2,8,0,1,0,20981,"",90,151,91,353,98,-1,0,-1
100,"","char_WENDIMON","chr100",4,0,2,0,1,0,0,1,0,3,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,1183,200,495,330,200,100,310,1,30334,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31032,"",2,32191,"",15,23941,"",25,0,"",1,2,2,8,0,1,0,21001,"",90,66,65,139,100,-1,0,-1
101,"","char_HOLYANGEMON","chr101",5,0,0,0,0,0,0,0,0,3,1,0,4,2,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1113,720,420,620,1105,790,540,4,33051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,20392,"",2,27351,"",20,27061,"",30,27711,"",40,2,2,3,0,1,0,21011,"",244,244,244,221,101,-1,0,-1
102,"","char_TURUIEMON","chr102",4,0,1,1,0,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,770,296,335,235,245,255,310,7,21172,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,26142,"",2,20151,"",15,30193,"",25,0,"",1,2,3,2,0,1,0,21021,"",169,124,178,129,102,-1,0,-1
