int32 0,string3 1,string3 2,float 3,float 4,float 5,float 6,float 7,float 8,float 9,int32 10,string3 11,int32 12,bool 13
80785,"mob017","e003",21.057325,0.054332,-100.98348,-10.25258,0,0,1,0,"",-1,true
80786,"mob011","e518",22.96877,0.053798,-95.95117,-135.44461,0,0,1,0,"",-1,true
80787,"mob017","fn06",60.707462,0.047056,-101.45845,91.778595,0,0,1,0,"",-1,true
80788,"mob017","e002",47.459225,0.054332,-101.1922,7.78911,0,0,1,0,"",-1,true
80789,"mob005","fn10",47.84117,0.054332,-100.66242,-27.116192,0,0,1,0,"",-1,true
80790,"mob003","e506",42.51053,0.054332,-109.54057,-96.37745,0,0,1,0,"",-1,true
80791,"mob014","fn03",39.299934,0.054332,-99.90868,-188.84366,0,0,1,0,"",-1,true
80792,"mob004","fn07",36.279476,0.054332,-100.65762,-0.835867,0,0,1,0,"",-1,true
80793,"mob011","fn08",38.879993,0.054332,-100.456474,89.87883,0,0,1,0,"",-1,true
80794,"mob003","e506",35.434692,0.054332,-100.2654,-169.96262,0,0,1,0,"",-1,true
80795,"mob017","fn06",10.375259,0.054332,-17.38281,-10.214047,0,0,1,0,"",-1,true
80796,"mob003","e521",10.843096,0.054332,-16.594927,-46.92531,0,0,1,0,"",-1,true
80797,"mob017","fn05",10.395238,0.014791,-15.90898,-90.51321,-40.45335,1.25838,1,0,"",-1,true
80798,"mob011","e632",9.671659,0.054332,-16.56826,49.965282,0,0,1,0,"",-1,true
80799,"mob004","fn14",77.692345,0.171667,-115.1595,0,0,0,1,0,"",-1,true
4123201,"chr076","bn01",38.861588,69.999985,-6.053885,-49.44196,0,0,1,0,"",-1,true
4123202,"chr076","bn01",39.051853,69.99999,6.415116,-89.01291,0,0,1,0,"",-1,true
4123203,"chr052","fe01",-28.909004,67.99999,-8.761824,-152.06534,0,0,1,0,"",-1,true
4123204,"chr052","fq01",-33.328094,67.99999,-4.431958,185.32115,0,0,1,0,"",-1,true
4123205,"chr051","bn01",-45.361774,68.47939,0.194336,-85.839035,0,0,1,0,"",-1,true
4123206,"chr076","bn01",-1.299561,68.01242,-4.151005,-339.40872,0,0,1,0,"",-1,true
4123207,"chr076","bn01",-10.040816,68.01242,-4.367346,-339.40872,0,0,1,0,"",-1,true
4123208,"chr052","fe01",-33.414066,67.99999,-8.432129,-176.95622,0,0,1,0,"",-1,true
4123209,"chr052","fe01",-37.38066,67.99999,-8.149684,-176.39989,0,0,1,0,"",-1,true
4123210,"chr052","fe01",-37.641083,67.99999,8.264469,1.536096,0,0,1,0,"",-1,true
4123211,"chr052","fe01",-33.132866,67.99999,7.931684,1.536096,0,0,1,0,"",-1,true
4123212,"chr052","fe01",-28.307364,67.99999,8.081877,1.536096,0,0,1,0,"",-1,true
4123213,"chr052","fe02",-10.710681,67.99999,-9.008904,-54.96998,0,0,1,0,"",-1,true
4123214,"chr052","bn01",-55.644184,66.999985,0.138376,-81.6852,0,0,1,0,"",-1,true
4123215,"chr076","bn01",23.869804,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123216,"chr076","bn01",19.644497,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123217,"chr076","bn01",14.618662,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123218,"chr076","bn01",10.264126,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123219,"chr076","bn01",6.652362,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123220,"chr076","bn01",3.305775,68.01242,-8,-339.40872,0,0,1,0,"",-1,true
4123221,"chr076","bn01",23.869804,68.01242,8.289307,-505.27924,0,0,1,0,"",-1,true
4123222,"chr076","bn01",19.644497,68.01242,8,-505.27924,0,0,1,0,"",-1,true
4123223,"chr076","bn01",14.618662,68.01242,8,-505.27924,0,0,1,0,"",-1,true
4123224,"chr076","bn01",10.264126,68.01242,8,-505.27924,0,0,1,0,"",-1,true
4123225,"chr076","bn01",6.652362,68.01242,8,-505.27924,0,0,1,0,"",-1,true
4123226,"chr076","bn01",3.305775,68.01242,8,-505.27924,0,0,1,0,"",-1,true
4123227,"chr052","ba02",-18.596596,67.999985,0.421556,-31.333979,0,0,1,0,"",-1,true
4123228,"chr052","bn01",-47.878212,66.99999,-6.231773,-146.1856,0,0,1,0,"",-1,true
4123229,"chr052","fq01",-20.15957,67.99999,2.396157,499.55423,0,0,1,0,"",-1,true
4123230,"chr052","bn01",-47.325893,66.99999,6.167373,-31.6739,0,0,1,0,"",-1,true
4123231,"chr052","bv01",-9.308829,67.999985,5.91888,-454.61624,0,0,1,0,"",-1,true
4123232,"chr052","bv01",-31.831575,67.999985,0.754953,-31.333979,0,0,1,0,"",-1,true
4123233,"chr052","ba01",-17.707935,0,6.023238,54.78364,0,0,1,0,"",-1,true
4123234,"chr076","bn01",-2.3688,0,-1.672531,40.84776,0,0,1,0,"",-1,true
4123235,"chr076","bn01",-9.431556,0,-2.030239,-329.1439,0,0,1,0,"",-1,true
4123236,"chr076","fq01",-10.084826,0,6.071374,-97.52295,0,0,1,0,"",-1,true
4123237,"chr052","ba01",-14.844406,0,3.084452,54.78364,0,0,1,0,"",-1,true
4123238,"chr052","ba01",-11.180536,0,0.411061,54.78364,0,0,1,0,"",-1,true
4123239,"chr052","ba01",-16.919125,0,-0.950448,54.78364,0,0,1,0,"",-1,true
4123240,"chr052","ba01",-19.035252,0,2.341906,54.78364,0,0,1,0,"",-1,true
4123241,"chr052","fe02",19.812582,0,-7.754356,11.998185,0,0,1,0,"",-1,true
4123242,"chr052","fe01",21.867857,0,-4.51811,-110.95547,0,0,1,0,"",-1,true
4123243,"chr052","bn02",18.098663,0,-4.415218,475.6007,0,0,1,0,"",-1,true
4162001,"chr303","fe01",-24.093828,3.422621,-5.677976,409.1157,19.869837,3.891451,1,0,"",-1,true
4162002,"chr304","fq01",-20.306469,5.640084,-13.826453,-296.2297,14.754683,0,1,0,"",-1,true
4162003,"chr399","fe02",-17.942623,0,-16.437124,-13.03042,0,0,1,0,"",-1,true
4162004,"chr399","fe02",-11.57166,0,-16.499651,5.087839,0,0,1,0,"",-1,true
4162005,"chr376","fe02",-14.841421,0,-15.643263,3.086265,0,0,1,0,"",-1,true
4162006,"chr058","ba02",-22.020628,0,-6.335421,-26.557487,0,0,1,0,"",-1,true
4162007,"chr399","fe02",-12.606849,0,-13.634702,2.775411,0,0,1,0,"",-1,true
4162008,"chr399","fe02",-17.003546,0,-13.472323,1.020716,0,0,1,0,"",-1,true
4162009,"chr611","fq01",-6.081883,0,-4.972613,-424.86462,0,0,1,0,"",-1,true
4162010,"chr303","fe02",-10.521459,3.8975,-15.413724,-56.48147,25.151121,7.508353,1,0,"",-1,true
4162011,"chr303","fe02",-19.772657,4.408283,-9.635734,163.60388,25.151121,7.508353,1,0,"",-1,true
4162012,"chr392","fe02",-12.535985,0,-8.202393,-157.12688,0,0,1,0,"",-1,true
4162013,"chr073","fq01",-23.034904,0.905556,-2.024551,-194.82466,23.278662,0,1,0,"",-1,true
4162014,"chr610","fe01",-8.558969,0,-4.785998,-271.3198,0,0,1,0,"",-1,true
4162015,"chr042","fe01",-19.61981,3.719497,2.361498,70.137245,-5.629768,2.021842,1,0,"",-1,true
4162016,"chr304","bn01",-4.741617,5.637653,-3.709822,-99.75808,14.754683,0,1,0,"",-1,true
4162017,"chr359","fe04",-17.31322,4.318717,4.901484,-165.58727,14.754683,0,1,0,"",-1,true
4162018,"chr042","fe01",-16.67218,3.74075,1.538808,0.189547,-5.629768,2.021842,1,0,"",-1,true
4400401,"chr609","fe01",46.92333,0.183418,37.012924,-485.1059,0.408049,-33.411366,1,0,"",-1,true
4400402,"chr630","fe01",42.12475,-1.697963,32.1753,36.79885,28.817389,10.484056,1,0,"",-1,true
4400403,"chr341","bn02",38.61988,-2.042601,36.48922,-115.56954,-42.018303,0,1,0,"",-1,true
4400404,"chr009","fe01",39.193092,-2.010772,35.363503,-43.680386,0,0,1,0,"",-1,true
4400405,"chr341","bn02",43.177166,-1.425108,34.15799,35.647087,53.982033,0,1,0,"",-1,true
