int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
610100,6101,0,"",-1,0,0,0,0,0,0,0,20611,"",10,0,0,0,30182,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
610200,6102,0,"",-1,0,0,0,0,0,0,0,20611,"",0,0,0,0,30173,"",20,0,0,0,30183,"",10,0,0,0,33021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
610201,6102,1,"",-1,10,0,2,0,0,50,0,20611,"",30,0,0,0,30173,"",20,0,0,0,30183,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
680100,6801,0,"",-1,0,0,0,0,0,0,0,20681,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
690100,6901,0,"",-1,0,0,0,0,0,0,0,20691,"",10,0,0,0,30322,"",20,0,0,0,30332,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
690101,6901,1,"",-1,10,0,21,0,0,0,0,20691,"",0,0,0,0,34053,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
690102,6901,2,"",-1,20,0,21,0,1,0,0,20691,"",10,0,0,0,30322,"",20,0,0,0,30332,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
690103,6901,3,"",-1,30,0,21,0,2,0,0,20691,"",0,0,0,0,34063,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
690104,6901,4,"",-1,40,0,13,0,0,1,0,20691,"",10,0,0,0,30322,"",20,0,0,0,30332,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
690105,6901,5,"",-1,50,0,19,0,6,0,0,10013,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
690200,6902,0,"",-1,0,0,0,0,0,0,0,20691,"",50,0,0,0,20692,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
700100,7001,0,"",-1,0,0,0,0,0,0,0,20701,"",20,0,0,0,30061,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
700101,7001,1,"",-1,10,0,17,0,36,0,0,20701,"",0,0,0,0,30061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
700200,7002,0,"",-1,0,0,0,0,0,0,0,20701,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
700201,7002,1,"",-1,10,0,17,0,36,0,0,20701,"",0,0,0,0,30062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
700202,7002,2,"",-1,20,2,2,0,5,30,0,31011,"",10,0,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
700203,7002,3,"",-1,30,2,25,0,0,0,0,31031,"",10,0,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
710100,7101,0,"",-1,0,0,0,0,0,0,0,20711,"",30,0,0,0,30012,"",20,0,0,0,30246,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
710200,7102,0,"",-1,0,0,0,0,0,0,0,20711,"",20,0,0,0,30013,"",20,0,0,0,30246,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
710201,7102,1,"",-1,10,0,18,0,4,0,0,40002,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
710202,7102,2,"",-1,20,0,15,0,108,0,0,20711,"",40,0,0,0,30013,"",20,0,0,0,30246,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
720100,7201,0,"",-1,0,0,0,0,0,0,0,20721,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
730100,7301,0,"",-1,0,0,0,0,0,0,0,20731,"",20,0,0,0,30092,"",20,0,0,0,30083,"",20,0,0,0,33021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
740100,7401,0,"",-1,0,0,0,0,0,0,0,20741,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
750100,7501,0,"",-1,0,0,0,0,0,0,0,20751,"",50,0,0,0,20752,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
750200,7502,0,"",-1,0,0,0,0,0,0,0,20751,"",5,0,0,0,20752,"",5,0,0,0,30043,"",20,0,0,0,30066,"",20,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
750201,7502,1,"",-1,10,0,15,0,101,0,0,20751,"",5,0,0,0,20752,"",5,0,0,0,30043,"",10,0,0,0,30066,"",0,0,0,0,34021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
760100,7601,0,"",-1,0,0,0,0,0,0,0,20761,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
760200,7602,0,"",-1,0,0,0,0,0,0,0,20761,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
770100,7701,0,"",-1,0,0,0,0,0,0,0,20771,"",30,0,0,0,30271,"",20,0,0,0,30252,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
770101,7701,1,"",-1,10,0,18,0,2,0,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
770102,7701,2,"",-1,20,0,15,0,108,0,0,20771,"",30,0,0,0,30271,"",20,0,0,0,30252,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
780100,7801,0,"",-1,0,0,0,0,0,0,0,20781,"",20,0,0,0,30132,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
790100,7901,0,"",-1,0,0,0,0,0,0,0,20791,"",30,0,0,0,30163,"",20,0,0,0,32071,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
800100,8001,0,"",-1,0,0,0,0,0,0,0,20801,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
810100,8101,0,"",-1,0,0,0,0,0,0,0,20811,"",10,8,1,0,30291,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,3,1,0
810200,8102,0,"",-1,0,0,0,0,0,0,0,20811,"",20,0,0,0,30291,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
820100,8201,0,"",-1,0,0,0,0,0,0,0,20821,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
830100,8301,0,"",-1,0,0,0,0,0,0,0,20831,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
840100,8401,0,"",-1,0,0,0,0,0,0,0,20841,"",20,0,0,0,30273,"",10,0,0,0,32061,"",20,0,0,0,32011,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
850100,8501,0,"",-1,0,0,0,0,0,0,0,20851,"",30,0,0,0,30293,"",20,0,0,0,30303,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
860100,8601,0,"",-1,0,0,0,0,0,0,0,20861,"",30,0,0,0,20862,"",20,0,0,0,30053,"",20,0,0,0,30273,"",20,0,0,0,30113,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
870100,8701,0,"",-1,0,0,0,0,0,0,0,20871,"",30,0,0,0,30252,"",20,0,0,0,30012,"",20,0,0,0,30272,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
870200,8702,0,"",-1,0,0,0,0,0,0,0,20871,"",20,0,0,0,30323,"",20,0,0,0,32091,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
880100,8801,0,"",-1,0,0,0,0,0,0,0,20881,"",50,0,0,0,20882,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
900100,9001,0,"",-1,0,0,0,0,0,0,0,20901,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
900200,9002,0,"",-1,0,0,0,0,0,0,0,20901,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
910100,9101,0,"",-1,0,0,0,0,0,0,0,20911,"",50,0,0,0,30092,"",20,0,0,0,30192,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
920100,9201,0,"",-1,0,0,0,0,0,0,0,20921,"",20,0,0,0,30263,"",20,0,0,0,30273,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
920200,9202,0,"",-1,0,0,0,0,0,0,0,20921,"",20,0,0,0,30262,"",20,0,0,0,30272,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
930100,9301,0,"",-1,0,0,0,0,0,0,0,20931,"",50,0,0,0,0,"",0,0,0,0,30011,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
940100,9401,0,"",-1,0,0,0,0,0,0,0,20941,"",50,0,0,0,20942,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
950100,9501,0,"",-1,0,0,0,0,0,0,0,20951,"",50,0,0,0,20952,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
960100,9601,0,"",-1,0,0,0,0,0,0,0,20961,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
970100,9701,0,"",-1,0,0,0,0,0,0,0,20971,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
980100,9801,0,"",-1,0,0,0,0,0,0,0,20981,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1000100,10001,0,"",-1,0,0,0,0,0,0,0,21001,"",50,0,0,0,30282,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1000200,10002,0,"",-1,0,0,0,0,0,0,0,21001,"",20,0,0,0,30282,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
1000201,10002,1,"",-1,0,1,1,0,0,50,0,21001,"",20,0,0,0,32011,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
1000202,10002,2,"",-1,0,2,18,0,1,0,0,40001,"",100,2,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
1000203,10002,3,"",-1,0,2,21,0,2,0,0,21001,"",30,0,0,0,30282,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
1000300,10003,0,"",-1,0,0,0,0,0,0,0,21001,"",30,0,0,0,30283,"",30,0,0,0,32011,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
1000301,10003,1,"",-1,0,1,1,0,0,50,0,21001,"",20,0,0,0,30306,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
1000302,10003,2,"",-1,0,2,18,0,1,0,0,40001,"",100,2,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
1000303,10003,3,"",-1,0,2,21,0,2,0,0,21001,"",30,0,0,0,30283,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
1010100,10101,0,"",-1,0,0,0,0,0,0,0,21011,"",50,0,0,0,30262,"",10,0,0,0,34051,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
1010200,10102,0,"",-1,0,0,0,0,0,0,0,21011,"",50,0,0,0,30262,"",10,0,0,0,34051,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1020100,10201,0,"",-1,0,0,0,0,0,0,0,21021,"",50,0,0,0,32061,"",10,0,0,0,30162,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1030100,10301,0,"",-1,0,0,0,0,0,0,0,21031,"",10,0,0,0,30041,"",20,0,0,0,33021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1030101,10301,1,"",-1,10,0,17,0,5,0,0,21031,"",30,0,0,0,30041,"",10,0,0,0,33021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
1030200,10302,0,"",-1,0,0,0,0,0,0,0,21031,"",10,0,0,0,30042,"",20,0,0,0,33021,"",20,0,0,0,32141,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1030201,10302,1,"",-1,10,0,17,0,5,0,0,21031,"",30,0,0,0,30042,"",10,0,0,0,33021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
1040100,10401,0,"",-1,0,0,0,0,0,0,0,21041,"",50,0,0,0,21042,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1040200,10402,0,"",-1,0,0,0,0,0,0,0,21041,"",20,0,0,0,21042,"",20,0,0,0,30133,"",20,0,0,0,30066,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1040300,10403,0,"",-1,0,0,0,0,0,0,0,21041,"",20,0,0,0,21042,"",20,0,0,0,30133,"",20,0,0,0,30066,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1040301,10403,1,"",-1,10,2,1,0,0,70,0,40002,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1040302,10403,2,"",-1,20,0,15,0,108,0,0,21041,"",20,0,0,0,21042,"",20,0,0,0,30133,"",20,0,0,0,30066,"",30,0,0,0,32201,"",10,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1050100,10501,0,"",-1,0,0,0,0,0,0,0,21051,"",50,0,0,0,21052,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1060100,10601,0,"",-1,0,0,0,0,0,0,0,21061,"",50,0,0,0,21062,"",20,0,0,0,33011,"",10,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1060101,10601,1,"",-1,10,0,1,0,0,75,0,40001,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
1060102,10601,2,"",-1,20,0,15,0,108,0,0,21061,"",50,0,0,0,21062,"",20,0,0,0,33011,"",10,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1060200,10602,0,"",-1,0,0,0,0,0,0,0,21061,"",20,0,0,0,21062,"",20,0,0,0,30313,"",30,0,0,0,30336,"",20,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1070100,10701,0,"",-1,0,0,0,0,0,0,0,21071,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1110100,11101,0,"",-1,0,0,0,0,0,0,0,21111,"",20,0,0,0,30161,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1110200,11102,0,"",-1,0,0,0,0,0,0,0,21111,"",10,0,0,0,30161,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
1120100,11201,0,"",-1,0,0,0,0,0,0,0,21121,"",20,0,0,0,30191,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
1130100,11301,0,"",-1,0,0,0,0,0,0,0,21131,"",30,0,0,0,30321,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
1130200,11302,0,"",-1,0,0,0,0,0,0,0,21131,"",10,0,0,0,30321,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
1130201,11302,1,"",-1,10,0,19,0,6,0,0,10013,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
1140100,11401,0,"",-1,0,0,0,0,0,0,0,21141,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
